Twitter Username,Post,Date Posted
@fazli_zakaria,"With the appointment of DS @anwaribrahim as the 10th Malaysia Prime Minister, i urge upon all Malaysian to stop fighting with other political parties member and move forwards for a better Malaysia.","Nov 24, 2022"
@fazlyrahmat,"Heartiest congratulations to YAB @anwaribrahim Perdana Menteri Malaysia ke-10 

Next one, I am really super excited to know who will be our:

Minister of Environment (++) 
Minister of (Higher) Education
Minister of Youth and Sports
Minister of Women (++)
Minister of STI","Nov 24, 2022"
@fazyusoff,"the return of a world class leader, acknowledged by other world leaders.

#PM10malaysia #DSAIPM10 #DSAI #Reformasi","Nov 24, 2022"
@fazzlii,Its my first time Vote for Malaysia GE15 and proud voter for DSAI. He deserve to serve the country at his best! Congrats Datuk Seri @anwaribrahim  #AnwarIbrahimPM10,"Nov 25, 2022"
@feiiium,"We need a better Malaysia, not just going backward!! Please, @anwaribrahim be our 10th PM","Nov 20, 2022"
@fentapropo_roc,Bursa to the moon after my PM @anwaribrahim got elected as the 10th PM of Malaysia.,"Nov 24, 2022"
@ferdausnorzally,"Say no to racism.
Say no to religious provocations. 

Anwar Ibrahim’s main task is to instil solid unity amongst ALL Malaysians. 

@anwaribrahim, Malaysia’a 10th Prime Minister. 

#REFORMASI","Nov 24, 2022"
@ferozwala,"#BREAKING 
 Newly sworn-in Malaysian PM #AnwarIbrahim: All parties are welcome on condition that you accept principles of good governance, no corruption & a Malaysia for all Malaysians 

We have a truly convincing majority 
#KL #Malaysia","Nov 24, 2022"
@ferreraparis,Tahniah DSAI! We Malaysian looking forward for better Malaysia! @anwaribrahim,"Nov 24, 2022"
@fhmt01,"From watching him on the news because kena tangkap, to meeting him in person few times, and now about to watch him angkat sumpah as the new PM. Congrats DS @anwaribrahim. Hopefully we can build a better Malaysia. Remember, walk your talk. Rakyat is watching closely","Nov 24, 2022"
@fiddabong,malaysia currently has two sweet couples leading the country  raja & permaisuri couple & anwar ibrahim & wan azizah ,"Nov 24, 2022"
@fifiimnwrh,NOOOO I WANT DSAI TO BE OUR 10th PM  #AnwarIbrahim,"Nov 20, 2022"
@financialfaiz,"Congratulations Dato' Seri Anwar Ibrahim for becoming Malaysia's 10th PM. I look forward to a better Malaysia onwards. Now we have an idea of stability, we can focus on nation building. Let's Jom!

#PM10malaysia","Nov 24, 2022"
@fiqaizzati,i’m not crying. you’re crying. alhamdulillah #AnwarIbrahim,"Nov 24, 2022"
@firhaduzir,Congratulations to Datuk Seri @anwaribrahim on becoming Malaysia’s 10th Prime Minister. Let’s get this country back on track in becoming a global player.,"Nov 24, 2022"
@fiza_azimi,"For a better Malaysia @anwaribrahim  Tahniah our PM-10. 

Khamis: 24/11/2022 

Emotional Moment ","Nov 24, 2022"
@fizah_alias,"Electing Zahid Hamidi as Deputy Prime Minister of Malaysia is the first big mistake of Anwar Ibrahim as 10th Prime Minister of Malaysia & I'll forever hold grudge on him about that, the same way I hold grudge on Mahathir Mohamad about his prime ministership & 9 decades of life.",Apr 3
@fkl5258,"Doakan Malaysia Baru! 

For new beginning for all RAKYAT, regardless who you support!!

@abdulhadiawang 
@DrZahidHamidi 
@anwaribrahim 
@MuhyiddinYassin","Nov 24, 2022"
@flabbysacks,Congratulations @anwaribrahim !!! Your incredible journey which has now matured you beyond reproach will be grassroots to carry out your vision for Malaysia. Tahniah Malaysia.,"Nov 24, 2022"
@fotfotnarakk,congrats Malaysia!  #malaysia #AnwarIbrahim #AnwarPM10,"Nov 24, 2022"
@frandesug,"#AnwarIbrahim
@anwaribrahim 
DSAI please I beg you, please negotiate with GPS, do not let them side with PN, they are one of the bigger bloc and we need them! Please...","Nov 24, 2022"
@frandesug,"Ok we might have won our battle, be prepared to celebrate tmr gais #AnwarIbrahim","Nov 24, 2022"
@frhnedzman,IT’S TIME. REFORMASI! #DSAI #PM10,"Nov 22, 2022"
@fridayliteshow,"Anwar Ibrahim, the Head of the Freemasons is now the Prime Minister of Malaysia.

Malaysia is the Promised Land, not Israel. Malays are the 13th tribe of Israel.

World War 3 shall be here. Thus, the positioning of the Head to reclaim the land.","Nov 25, 2022"
@ftbalshirtsdome,"We would like to congratulate @anwaribrahim as the 10th Prime Minister of Malaysia

Looking foward to work together and enchance Malaysian football jersey scene to the world","Nov 25, 2022"
@fuaddean,"Netizens commented about nepotism vs. qualification. I say given the current state of the nation, trust trumps everything #PMX",Jan 30
@funky_musician,LFG. @anwaribrahim we are with you and we hope the next 5 years will be a start to the recovery of Malaysia to its glory.,"Nov 24, 2022"
@fyeahitsrul,Tahniah @anwaribrahim for becoming our 10th Prime Minister of Malaysia. Hoping you can fuel  to a better country till the next 5 year or inshaallah forever ,"Nov 24, 2022"
@fyhao,Rakyat and international investors are more confidence if BN and PH work together to form a new Malaysia #PRU15 @anwaribrahim @Khairykj,"Nov 20, 2022"
@gabbypolicy0916,"what's so interesting in DSAI vs Bossku debate? 

One doesn't have numbers, another one doesn't have logic. 

#DSAI #Bossku","May 13, 2022"
@gajendran16,"Congratulations DS @anwaribrahim - yours is a story of resilience. Not many would hold out for as long as you did, and I can’t wait to see a new Malaysia under your leadership. #MalaysiaMemilih #PM10 ","Nov 24, 2022"
@gajendran16,"Only hours into the job, and @anwaribrahim already looks like a massive upgrade on the last 3 PMs we’ve had in terms of charisma, confidence, and ability to unite. As far as starts go, this was a strong one. #PM10 #Malaysia ","Nov 24, 2022"
@gana3971,"Hi dato seri @anwaribrahim ,I was happy when dato become my leader ,just want share my happiness with dato that today my little princess arrived into our world and our country (malaysia)..",Jan 22
@ganz_16,I’m in class but i wanna know what is happening at Istana negara #pru15 #IstanaNegara #AnwarIbrahim,"Nov 22, 2022"
@garethchoong,Let’s pray for the best! The only option is BN. Put behind everything and let’s work together to rebuild TanahAirKu Malaysia. I think you will do the best for Malaysia!  DSAI 10th PM  #GE15 #AnwarIbrahim #AnwarMyPM,"Nov 20, 2022"
@gauthemen,"Please, we the rakyat need to see a change. Anwar or PH or DAP is not a virus. Give them a chance to work with BN, if they are not good performing, boot them out. Simple as that. #PakatanHarapan #GE15 #SeriPacific #AnwarIbrahim #AnwarPM10 #AnwarForPM","Nov 21, 2022"
@geet2079,The best news to hear pakatan harapan Datuk Seri Anwar Ibrahim is our PM ke 10... I am so happy from Sydney. LOVE MALAYSIA.  We were 10  of us voted for PH and waiting and following everyday on news. @anwaribrahim,"Nov 24, 2022"
@gingerlyblushed,"I’m not pro anyone but I am genuinely happy for #AnwarIbrahim, I mean, give him a chance. We have experienced Muhyiddin so why not we change this time? Afterall, the rakyat can decide again in 5 years time. Hidup Rakyat! #PM10malaysia","Nov 24, 2022"
@gk_pannu,"After Tun M, we finally have a PM that gives eloquent speech without referring to a script. #AnwarIbrahim #AnwarMyPM #AnwarPM10 #PM10malaysia","Nov 24, 2022"
@goatfather01,"Malaysia have a PM-X !
Congrats @anwaribrahim","Nov 24, 2022"
@gollrrg,"At Invest Malaysia conference, PM & Finance Minister, Anwar #Ibrahim notes Bursa #Malaysia & @LSEGplc to roll out centralised #sustainability reporting platform next month. Expected to help firms, including unlisted #SMEs disclose #ESG data in line with global reporting standards",Mar 14
@gollrrg,"Following a general election last month resulting in an unprecedented hung parliament. #Malaysia's newly-appointed PM, Anwar #Ibrahim will also take on role as Finance Minister, retaking a cabinet position he first held ~30 years ago under veteran leader Mahathir Mohamad","Dec 5, 2022"
@gollrrg,"Introduced in 2015 by ex PM Najib #Razak & replaced by the Sales & Services Tax in 2018. Citing low income levels amongst its population, #Malaysia PM Anwar #Ibrahim reiterates government has no plans to reintroduce the Goods and Services Tax (#GST) within next 6 to 12 months",Mar 15
@gotta__chill,"Anwar Ibrahim, 10th Prime Minister of Malaysia

That’s it, that’s the tweet 
#GE15Malaysia","Nov 24, 2022"
@gpathi19,"Malaysia car market easily penetrate  by @MahindraRise @TataMotors with their SUV and new EV's . can be get nice trade deal with @narendramodi and @anwaribrahim  government . Malaysia export to India $ 7.2billion India export to Malaysia is 6.2 billion in yr 2020
@anandmahindra","Dec 2, 2022"
@gracehalffull,"Historical day for Malaysia: A fair decision was made, reflecting the results of #GE15Malaysia. Congrats to our 10th PM, Datuk Seri Anwar Ibrahim. Here's to the hope that more good things will follow.","Nov 24, 2022"
@grandiloquus,"Malaysia somehow feels like my home where I open my door to, my safe shelter, my bird nest, and my cosy bedroom when Anwar Ibrahim became the prime minister. ","Dec 19, 2022"
@grimreaper_0412,"I don't care. I've rooted for this man, i've worked for this man and i've voted for his party. Can never see anyone else as my PM. No matter what @anwaribrahim is my PM. #GE15 #AnwarMyPM  #AnwarIbrahim #PRU15 #10thPM","Nov 20, 2022"
@grxg_jp,Anwar Ibrahim : The uncrowned Prime Minister of Malaysia,"Nov 20, 2022"
@gshxrmaathy,the amount of people celebrating feels so good and happy  #DSAIPM10 #AnwarIbrahim,"Nov 24, 2022"
@guan130300_lee,"Finally, I can quit Twitter and focus on my work now.
#PM10malaysia #AnwarIbrahim","Nov 24, 2022"
@gunaseelank,All this joy over #dsai becoming PM means nothing if they are not given at least a full term (if not two) to run the country. Enough of the conspiring at hotels and tug of war of support between parties.,"Nov 24, 2022"
@guntiiiii,"BREAKING: Anwar Ibrahim will be sworn in as Malaysia's 10th Prime Minister today at 5 p.m. (9 a.m. UTC)

#PRU15 #GE15","Nov 24, 2022"
@gupsiewupsie,"What a moment in our Malaysian history! Can’t wait to see how this unravels…all for the better I hope  

#PM10malaysia 
#AnwarIbrahim","Nov 24, 2022"
@gurichhakaur,SO WELL DESERVED THANK YOU #DSAI,"Nov 19, 2022"
@gurkhalimacha,"The real heroes are people from the media la I'd say. The fact that they had to goreng for the past 2 days to do a certain isi kandungan for their channel, i tell you. Ya'll can stand for election also.
.
.
#PM10 #agong  #MalaysiaMemilih #DSAI","Nov 22, 2022"
@gurkhalimacha,"What if YDPA says, ""Ah, lari dulu 100m. Siapa menang jadi PM"". Who would win?
.
.
#PM10 #DSAI #Agong","Nov 22, 2022"
@gyztsloveraotd,"I can’t believe it!!!!!!!
DSAI YOU WILL ALWAYS BE FAMOUS!!!!!!
#AnwarIbrahim","Nov 24, 2022"
@h_pongilath,"Malaysia's opposition leader Anwar Ibrahim has been appointed the new Prime Minister, the palace says after the king held a special meeting with rulers of nine states. 
#Malaysia","Nov 24, 2022"
@habibur,"Anwar Ibrahim finally Malaysia PM.

- pro Ikhwan.
- had been on homo*** trial 2 times. Jailed. Accused by co-worker.
- had a ""will be PM in 2nd half"" deal with Mahathir. Mahathir broke it and instead resigned himself when it was Anwar's turn. Anwar was in jail.
- Now PM.","Nov 26, 2022"
@habsahabd_,i'm gonna cry if Anwar Ibrahim  become 10th Prime Minister Of Malaysia ,"Nov 22, 2022"
@had________,"I'm okay with it and hope he can change the Malaysia. Tahniah new Prime Minister of Malaysia, Dato' Seri Haji Anwar Ibrahim.","Nov 24, 2022"
@hadiharhar,when are we standardising semenanjung malaysia’s time to +7 GMT just like in Sabah & Sarawak? @anwaribrahim,Apr 25
@haeimecah,"Anwar Ibrahim speaking in both Malay and English so smooth and fluently UNSCRIPTED, calmly answering questions from press too like yess that’s Malaysia’s 10th Prime Minister that we are proud of

#PM10malaysia","Nov 24, 2022"
@haeyeogihere,"Growing up with reformasi since i was 8 years old. Now tell me why i cannot crying reading- “Anwar Ibrahim, the 10th PM of Malaysia”","Nov 24, 2022"
@hafeezzainal,"""Malaysia for all Malaysians. None should be marginalized under my administration!""
— Anwar Ibrahim @anwaribrahim","Nov 24, 2022"
@haffiz_ay,Senyap malam ini. Elegant silent. Hope all is well as planned. Dup dup dup #pm10 #dsai,"Nov 22, 2022"
@haikalgoby,"Congratulations to our new 10th Prime Minister, @anwaribrahim ! #AnwarIbrahim #AnwarMyPM #AnwarPM10","Nov 24, 2022"
@hakeemGospel,"Congratulations dato seri Anwar Ibrahim as the new prime minister of Malaysia.

Let's pray and support him to do the change that he promised. 

Let's hope this will be the change every Malaysian wished for.

Spirits are high","Nov 24, 2022"
@hakim_hamzaini,"In 1998, Tun Mahathir sacked Anwar Ibrahim from TPM post which makes him lost his seat in Parliament. 24 years later, Anwar Ibrahim becomes the Prime Minister of Malaysia and Mahathir lost his seat in Parliament.

What a moment to be alive!","Nov 24, 2022"
@hakimbakeri,"Congrats DS @anwaribrahim, hope you could make Malaysia  great again!","Nov 24, 2022"
@hakimrazali313,"""We can't have a country that is divided by race and religion as that will set us back another 10 years.""

- Anwar Ibrahim, Malaysia's PM10","Nov 24, 2022"
@hakko1975,"Bro im literally still shaking, Dato' Seri Anwar Ibrahim is officially Malaysia's 10th Prime Minister, my country is finally progressing ","Nov 24, 2022"
@hamzayoussouf,Malaysia new Prime minister @anwaribrahim  congratulations on the appointment and May Allah bless Malaysia and give good benefits to the rakyat and country,"Nov 24, 2022"
@hanafi_nasri,"Catching up on news related to malaysia politic today. I noticed one thing, which is @anwaribrahim have the signature salute sign, i mean like with everyone, dia salute  . Takde politician lain buat. Hahahah","Nov 23, 2022"
@hanaxxi_,"anwar ibrahim, leader of the opposition, is malaysia’s new prime minister. congrats pi huhuhu philippines when kaya","Nov 24, 2022"
@hanijooong,"Hoping for a better Malaysia
Congrats @anwaribrahim","Nov 24, 2022"
@haoze_t,Give #PakatanHarapan and @anwaribrahim a chance for a better future of Malaysia  #GE15,"Nov 19, 2022"
@happypankaj,The fact that @anwaribrahim has yet to be appointed as #PM10 it shows that the path is getting clearer for @MuhyiddinYassin to be appointed the second time as Malaysia's PM,"Nov 23, 2022"
@harchanaa13,"5 pm, angkat sumpah in Istana Negara. Don’t forget to watch guys 
#AnwarIbrahim #AnwarIbrahimPM10","Nov 24, 2022"
@haresh_auditore,If @anwaribrahim ain’t our #10thPM  I give up with Malaysia,"Nov 21, 2022"
@hariganth_offl,"Let Anwar Ibrahim win once! We must give him a chance... All the other party leader have been a prime minister!

#PakatanHarapan #AnwarIbrahim","Nov 19, 2022"
@hariganth_offl,"Yess..... My man.... Congrats Dato @anwaribrahim !! Waiting to see your government... 
10th PM of Malaysia - Anwar Ibrahim 

#AnwarIbrahim #PRU15 #PakatanHarapan","Nov 19, 2022"
@hassannsins,"NO MORE PM TEPI, JUST PM10! 
#10thPM #AnwarIbrahim #PM10 #DSAIPM10","Nov 24, 2022"
@hassannsins,"Now we waiting for CUTI announcement!! 
#DSAIPM10 #AnwarIbrahim","Nov 24, 2022"
@hattaalias,"In @anwaribrahim i trust him. I believe once he become PM10, he will fullfill his dream. Bring Malaysia towards future. Whatever his project for rakyat postponed by Atok Scandal, Najib Scandal, dia akan di laksanakan kembali demi mandat Rakyat. InsyaAllah.","Oct 23, 2022"
@hayfaaLeiaa,For a better Malaysia. Congratulations PM10 DS @anwaribrahim !,"Nov 24, 2022"
@hayyad_,"Proud is an understatement. Can’t believe that one day we will finally get to see Indonesia and Malaysia reunite again under Dato’ Sri Anwar Ibrahim as a ruler. This is such a historic moment for these two countries. Semoga sejahtera, Malaysia ku dan Indonesia  #DemiPertiwi",Jan 9
@hazim6hamid,"3 shocking news this week

1. Saudi Arabia beats Argentina
2. Japan beats Germany
3. Anwar Ibrahim finally becoming Malaysia’s Prime Minister","Nov 24, 2022"
@haziqimran1995,"Finally our Queen and our First Lady are Azizah meaning “Precious” 

#AnwarIbrahim #AnwarPM10","Nov 24, 2022"
@haziqimran1995,sh I realized we were more united during PM Najib’s time . #PRU15 #AnwarIbrahim #MalaysiaMemilih,"Nov 22, 2022"
@hazremi,"Alhamdulillah, the wait is finally over. I hope @anwaribrahim is the man that will put Malaysia back on track in the region. Being based in Jakarta made me understand a lot about how Malaysia needs a strong leader and we finally have one.","Nov 24, 2022"
@hazremi,"last week after the election, spoke to a few of my ASEAN friends in Jakarta, they honestly admit that they are blessed looking at the current situation in Malaysia. I'm sure they aren't anymore after knowing @anwaribrahim is Malaysia's 10th Prime Minister","Nov 24, 2022"
@hazz1925,Here we go. Anwar Ibrahim > PM Office Malaysia. 4 years contract with option to extend. Lessgo,"Nov 22, 2022"
@hazziqueee,REFORMSI #AnwarIbrahim #UndiHarapan,"Nov 20, 2022"
@hecutebutpsycho,congratulation @anwaribrahim our 10th prime minister of Malaysia. It is the beginning of another era. Hoping for the best by DSAI.,"Nov 24, 2022"
@helenmflores,"President Marcos congratulates ""good friend"" Anwar Ibrahim on his election as Prime Minister of Malaysia.

""I look forward to the stability that his leadership will provide Malaysia and the region. My personal and official congratulations,"" Marcos said. @PhilippineStar","Nov 25, 2022"
@hellyrazali,Gempak betul @anwaribrahim . I will always keep you in my prayers to be healthy to help Malaysia rise up & running well again. Thank you Allah,"Dec 2, 2022"
@helmi_deris,The news on Malaysia's new Prime Minister @anwaribrahim was featured on Hawaii Public Radio @wearehpr cc @HonoluluGov @HawaiiNewsNow @kkmm_gov @RTM_Malaysia @JPenerangan  #Malaysia #AnwarIbrahimPM10 #AnwarPM10 #Anwar #PM10 #Malaysian #PrimeMinister #Asia #Politics #GE15 #PRU15,"Nov 24, 2022"
@helmyhaqim,closely monitoring the next move of PM Anwar Ibrahim on getting Malaysia on the right track. check and balance is very much needed now. idolising a politician should not be a norm but to check and balance his work while giving the credit where it’s due is totally fine.,"Nov 28, 2022"
@hewasokey,gmt 7 for west malaysia @anwaribrahim gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 gmt7 and relate it with #GMT7forWestMY,Jan 26
@hewyk,"In a nutshell, for the non chosen race in Malaysia:

Anwar Ibrahim: slowly but surely ‘transform’ the country

PAS: instant sunat!",Feb 9
@hexagonspacebhd,"Anwar says he sought GPS's support earlier; if Abang Jo says the term to join PH is that he wants to become PM, which ending do you prefer?

#pru15 #ge15 #MalaysiaMemilih #ph #AnwarIbrahim #Anwar #pm10 #AnwarForPM #PakatanHarapan","Nov 22, 2022"
@hexagonspacebhd,"What do you think about our new government's performance so far?

#AnwarIbrahim #pakatanharapan #pkr #dap #pas #bn #umno #ph #bn #Malaysia #malaysiaviral",Mar 24
@heyemishere,"First time menonton @Zaliha_DrZ dlm Naratif Khas @RTM_Malaysia 
Kudos to Menteri Kesihatan wanita pertama Malaysia, you deliver your points clearly, mudah difahami dan penuh empati. PM @anwaribrahim made the right choice. Looking fo
wd to the betterment of health services in Msia","Dec 16, 2022"
@heyitssanjeev_,"DSAI has won the musical chair and becomes the 10th PM 
#PRU15 #AnwarIbrahim #PM10malaysia","Nov 24, 2022"
@heyitssanjeev_,"Im just gonna wait patiently and watch Dato #AnwarIbrahim ‘s strategic move  
#PRU15 #MalaysiaMemilih2022","Nov 21, 2022"
@heyyyitsAlip,"JUST IN: Confirm,  Dato Seri Anwar Ibrahim is Malaysia’s 10th Prime Minister.","Nov 24, 2022"
@hezlfc,congratulations and make malaysia great again @anwaribrahim ,"Nov 24, 2022"
@hh_yeoh,"This is my very first tweet ever. God just answered my prayer and many Malaysians who prayed for our 10th Prime Minister to be DS Anwar Ibrahim.  Thank you God. 
Believe and have faith!!! 
We pray for a better Malaysia ahead.","Nov 24, 2022"
@hierrago96,"Anwar Ibrahim.. ur legacy has ended. I guess my time to be active in politics has also ended. Congratulations to muhyidin, eventho i dont vote you and I dont like you. Please take care of the government and the people. We are suffering like hell.

#GE15 #PRU15 #AnwarIbrahim","Nov 20, 2022"
@hikilynn,"Isnin cuti woii!!! Yahoooo!
Thank you our Prime Minister 
#PM10malaysia #PRU15 #DSAI","Nov 24, 2022"
@hitrishhh,"“I’ve waited for this for 20 years, you bijjes now wait for me for 2 hours” - PM10 

#AnwarIbrahim","Nov 24, 2022"
@hjsuhaimi,"No “REWARD” ministers…Yes Yes
#dsai #DSAIPM10","Nov 28, 2022"
@hlpm027,why all the malaysian becoming kpop theorist. i kennot HAHBAHSBSHSB #DSAI,"Nov 21, 2022"
@hneoyes,"In order to be success, we need a haircut and watch cinema! #10thpm #DSAIPM10 #dsai","Nov 24, 2022"
@hns_topsales," .pmx/

Sold for 500 $HNS (86 USD) = 1% of Buy Now price (50,000 HNS)

#Pmx #Handshake #HNS","Mar 28, 2022"
@hoemeera,i once never trusted Anwar Ibrahim because of the slanders that came from the malays around me. but i’m so happy that i’ve seen the light  he is the Prime Minister of Malaysia,"Nov 24, 2022"
@hohenheimz11,"Ironically, his first PC as a Prime Minister is in KAJANG. #anwaribrahim #PM10malaysia","Nov 24, 2022"
@hojai,Today is the day of determination that what is Malaysia's future. GE15 2022 election. Anwar Ibrahim could possibly capture the last chance for saving his motherland and democracy in Southeast Asia?,"Nov 19, 2022"
@holium,#PM10 hope and determination place on #DSAI ,"Nov 22, 2022"
@hong_1011,"""On condition of Malaysia for Malaysians"" 

""None should be marginalized under my administration ""

- @anwaribrahim 

","Nov 24, 2022"
@hong_1011,"Here's what @anwaribrahim did right:

1) Publish his numbers which are really strong and formidable this time
2) First order of business when Parliament convenes is a vote for confidence
3) An inclusive Malaysia
4) Not taking salary 
5) Mon cuti :)

Started off on the right foot.","Nov 24, 2022"
@hong_1011,"UPDATE: @anwaribrahim is still the 10th Prime Minister of Malaysia.

There's no catch.","Nov 25, 2022"
@hou2talk,#PH_BN will be a more acceptable outcome for this #GE15. People need a gov that helps to overcome the current economic hardship and recover from the pandemic. Let's pray for the best outcome. Allow #DSAI to lead PH-BN could be the feasible option for now.,"Nov 20, 2022"
@hud4rideul,ANWAR IBRAHIM IS OUR 10TH PRIME MINISTER OF MALAYSIA!! ,"Nov 24, 2022"
@hudaqid,The day Dato' Seri Anwar Ibrahim was elected as Malaysia's 10th Prime Minister was the happiest day of my life.,"Nov 29, 2022"
@hugobrown,"It's great news to hear #AnwarIbrahim will be Prime Minister of #Malaysia after years of being opposition leader.

If there's one thing about Anwar he loves #Malaysia which was evident even through the tough times of being jailed.

Great news @SenatorWong @NanaiaMahuta","Nov 24, 2022"
@huyyyyaaaaaaaaa,"I truly wish that discrimination can be eliminated in Malaysia and bring unity into next level.
@anwaribrahim = Bapa Perpaduan Pro Max","Nov 25, 2022"
@hwabeng,"Congratulations @anwaribrahim on your appointment as the Interim PM! You waited a long time but finally got it.
Reset Malaysia as you have promised.We look forward to a BETTER MALAYSIA with you!","Nov 22, 2022"
@hyeramiera,A great news for Malaysia  CONGRATULATIONS @anwaribrahim ,"Nov 24, 2022"
@hyuckshc,pls make malaysia a better place i really hope u can do it i have so much hope and dreams for this land @anwaribrahim,"Nov 24, 2022"
@iLuvNyx,anyone selling huge pets in #petsimx #pmx for gcash? dm me thank u ,Apr 13
@iLuvNyx,"lf huge pets in pmx ill pay through gcash
#ROBLOX #roblox #petsimx #petsimualtorx #petsimulator #PMX #petsimxgiveaway #gcash #trade #hugepet",Apr 12
@iShujaAhmedCh,"RT BloombergAsia: BREAKING: Veteran opposition leader Anwar Ibrahim will become Malaysia’s new prime minister after decades of waiting
htt…","Nov 24, 2022"
@i_am_gunjan,Will #AnwarIbrahim be the best PM Malaysia never had or will he spring a surprise ?,"Nov 21, 2022"
@i_amashwin,"#AnwarIbrahim #PM10malaysia 

Bapa REFORMASI 

Get ready for reformation for Malaysia ","Nov 24, 2022"
@i_amashwin,Can Netflix make a documentary about our new Prime Minister DATO SERI ANWAR IBRAHIM  #PM10 #DSAIPM10 #AnwarIbrahim #AnwarIbrahimPM10 @netflix ,"Nov 24, 2022"
@i_it2012,"MERRY CHRISTMAS AND A HAPPY NEW YEAR 
TO YOU, ALL MALAYSIANS
AS PROMISED IF ANWAR IBRAHIM BECOMES THE PRIME MINISTER OF MALAYSIA
MY SPV WILL PAY AN ANNUAL DIVIDEND OF $15  BILLION OR MYR 62 BILLION EVERY YEAR","Dec 20, 2022"
@i_it2012,"WE LOVE MALAYSIA AND WE WANT GOOD GOVERNANCE AND QUALIFIED LEADERS TO MAKE
MALAYSIA BETTER.
LET US VOTE FOR THE UNITY GOVERNMENT UNDER ANWAR IBRAHIM. GIVE HIM ALL YOUR SUPPORT AND SPACE",May 26
@i_it2012,"WE NEED A GOOD MALAYSIAN PRIME MINISTER WHO IS REALLY INTELLIGENT, KNOWLEDGEABLE WHO LOVES MALAYSIA AND HIS PEOPLE. WHO IS HARDWORKING AND HONEST.
NO CROOKS ALLOWED.
WE HAVE ANWAR IBRAHIM AND HIS UNITY GOGERNMENT. THE PERFECT ANSWER. LOOK AT HIS RAPID RESULTS IN THE LAST QUARTERS",Mar 25
@iamAlexxRenji,"Prayers of Millions of Malaysians heard.
I know a lot of them who wished and prayed for this outcome.
The Power of Prayer.
Congratulations and Best wishes to all those who wished for this Result.

Congratulations and Best Wishes to PM Datuk Seri Anwar Ibrahim.
#AnwarIbrahim","Nov 25, 2022"
@iamNagu26,"Congratulations @anwaribrahim 10th Prime Minister of Malaysia!
#PM10 ","Nov 24, 2022"
@iamarelong,"Hope for the best cabinet line up tomorrow. 

If we do it right we could have one of the best line up in South East Asia. Period!

Yes, masih bersyukur Anwar PM-X dan bukan barisan Walaunta lebai2. 

Sekian. #MalaysiaMemilih #DSAI #PM10malaysia","Nov 30, 2022"
@iambadrulamin,Tahniah OUR PRIME MINISTER OF MALAYSIA  @anwaribrahim,"Dec 19, 2022"
@iamfalliq,I can't believe i live to see the day where YAB @anwaribrahim is finally the Prime Minister of Malaysia. Tahniah DS you deserve it! Let's do this! Let's get back on track!!,"Nov 24, 2022"
@iamkartegan,Looking at the way DSAI @anwaribrahim cleaning Malaysia is so damn satisfying,Mar 9
@iamkartegan,"We don’t see @IsmailSabri60 , @MuhyiddinYassin or @chedetofficial travelling around Malaysia like @anwaribrahim campaigning , bringing awareness and being transparent to the rakyat. Do we?","Nov 14, 2022"
@iammajidalam,"Malaysia's new PM #AnwarIbrahim was first arrested for protests in 1974.

Entered politics in 1982. Became Finance Minister in 1991.

Led lakhs into protest march in 1998 and then jailed in 1999.

Rewarded only in 2022, almost 4 decades after coming into politics. 

#Malaysia","Nov 25, 2022"
@iammoh_ar,"Our Goal is to transform Malaysia into a sustainable, prosperous, inventive nation, mutual respect and compassion based on each other's beliefs.

#MalaysiaMADANI - Anwar Ibrahim",Jan 21
@iamredzuan07,"Take your time DS @anwaribrahim ,but sy betul2 hrp a competent MPs appointed later on..
Not corruption charges facing MPs.. please DS..
Trust have been put on your leadership sir..
#Cabinet #MalaysiaMemilih #malaysia #","Dec 2, 2022"
@iamsantana4real,"We want quality not quantity 

#GE15 #PRU15KitaJagaKita #MalaysiaMemilih #AnwarIbrahim","Nov 20, 2022"
@iamstrong2522,"Good morning. Have a good feeling today. Malaysia going to have many bright days ahead. .
@anwaribrahim 
#MalaysiaMemilih 
#newmalaysia","Nov 25, 2022"
@iamtanesh,"Me who Waiting For Public Holiday From Last Sunday
#PRU15 #AnwarIbrahim #PublicHoliday","Nov 24, 2022"
@iantanuwa,"In a time where democracy is retreating, it is refreshing to see the appointment of a reformist Prime Minister in Malaysia. 

Early days for Anwar Ibrahim, but refusing new car and office renovations is a breath of fresh air in an age of ""Me First"" attitudes.","Nov 28, 2022"
@ianwkj,"While politicians are in an apologetic mood. Can we get @MuhyiddinYassin to apologise to the Christians of this nation. 

YDPA did say we should move on. It's time to reconcile.

Balls in your court sir. 

#GE15 
#AnwarIbrahim 
#PerikatanNasional","Nov 25, 2022"
@iawnaek,"Every dog has its days and today belongs to Anwar Ibrahim, the 10th PM of Malaysia. You deserve it.","Nov 24, 2022"
@ibasky127,Breaking - @anwaribrahim Malaysia’s PM10 #PM10DSAI,"Nov 24, 2022"
@ibasky127,"I don’t really understand with some of this so call “Penyagak Politik”. What you all actually want? Everything seems to be wrong for u all, you all want PM to recover the country or to sit and plan for revenge? #DSAI","Dec 5, 2022"
