Twitter Username,Post,Date Posted
@amerhadiazmi,Worth remembering that he dropped Shafee just for this case. He is still representing Najib in the other 1MDB cases.,"Aug 18, 2022"
@aminabu2,Nazlan set it up lmao?RPK haunted u. Maybank approved RM6 billion 1mdb loan via 3rd co ie SRC..in 2012. SRC channels rm42m to najib via this that Co via AMbank in 2013..where is the connections?,"Apr 24, 2022"
@aminabu2,"Not saying Dr M is great but saluting Najib is crime itself. Just think if 1mdb, src, jho low and goldman sachs, rm16b, and millions siphoned fr src into najib pocket","Feb 10, 2021"
@amirhimself,"Here's how Hollywood will cast a 1MDB movie.

Jho Low played by Jonah Hill
Najib played by Simu Liu
Rosmah played by Scarlett Johansson
Najib's other wife played by Awkwafina
Riza Aziz played by Dev Patel
Leo dicaprio as himself","May 23, 2022"
@amirhimself,"Here's how I would cast a 1MDB movie :

Jho Low - Amber Heard
Najib - James Franco

And that's it. The whole movie is these two sucking each other's dicks.","May 23, 2022"
@amirhimself,"If you could go back in time, would you inform Najib that 1mdb is a bad idea?","Oct 5, 2020"
@amirulruslan,"1MDB will be forgotten or cast to being a Najib only issue. We'll start seeing a weird cognitive dissonance where everything BN did wrong since 1969 will be blamed on Mahathir, Rosmah or Najib.","Nov 21, 2022"
@amirulruslan,"GE14 was more a national populist backlash against the Goods & Services Tax, than against Najib or 1MDB. Consider that in 2022 cost of living struggles for the average Malaysian have amplified, yet the Opposition has completely failed to capitalize on cost of living messaging.","Feb 10, 2022"
@amirulruslan,"Muhyiddin, forever the brutal political operator who enjoys his nondemocratic power plays, was sacked as DPM exactly because he tried to push Najib out over 1MDB... But he failed to secure the necessary power players to pull the coup off. Najib's retribution was swift.","Dec 8, 2022"
@amirulruslan,"PN supporters may be loud and unpersuadable, but we thought the same about BN voters + 1MDB + Najib, Zahid's charges — Malay vote shifted dramatically. Gambling funding and Pas is as toxic as it comes, and they're clearly unable to clear the air on it. A shift could yet happen.","Dec 7, 2022"
@ammar_atan93,"YOUR VOTE MATTERS! 

Finally the kleptocrat who robbed billions of people's money, has finally been found guilty! 

This proves that your vote in the last GE 14 is very crucial.

Tahniah rakyat Malaysia!

#NajibRazak #SRC #1MDB","Aug 23, 2022"
@amoeba_kecil,1MDB being fully investigated and exposed. But Najib be out and about no big deal. There’s no saving Malaysia,"Feb 23, 2022"
@amranhanifah,Najib 1MDB is a disappointment. Zahid Akalbudi is a disappointment. Azeez TH is a disappointment. PAS brains are disappointments. Tell me 1 actually good thing that came out of BN/PN that isn't marred with corruption.,"Nov 19, 2022"
@anaqiasya,We’ve been popular since 1mDB. Thanks to Najib,"Dec 22, 2021"
@annejames44,"Your corruption Najib, 1MDB, tops everyone else’s? Own that. You n UMNO have collectively destroyed this nation. Own that.","Feb 20, 2022"
@annierobertsn,"New: Goldman Sachs fined £96.6 million by UK's Financial Conduct Authority and Prudential Regulation Authority for its role in the #1MDB scandal

It forms part of a $2.9 billion globally coordinated resolution reached with the Goldman Sachs to settle allegations of corruption.","Oct 23, 2020"
@annurbibrunna,"1MDB, which directly caused the fall of Najib's government

Didnt really hurt the Malaysian masses. At least not directly.

Mismanagement of the COVID19 pandemic?

Death. Sickness. Unemployment. Mental health issues.

Rakyat IS hurting. Directly.

#MuhyiddinOut","Oct 7, 2020"
@ansarshah043,Isnt he the one who received 90million from 1MDB?  From najib? So he is sayin he is non muslim!!??? Well definately a munafik,"Aug 21, 2022"
@ant1genoc1de,"#Reformasi is Malaysia's greatest #scam, on par with #1MDB",Apr 13
@ant1genoc1de,"@NajibRazak quit rambling on Twitter, and read this important announcement on recovery of money from your #1MDB frauds","May 12, 2021"
@ant1genoc1de,"@chedetofficial did not initiate investigation into this #1MDB accomplice, now he has the audacity to sue

Wasted chance in @pakatanharapan_'s 22 months","Oct 1, 2020"
@ant1genoc1de,"@umnoonline is cocky as ever, just like before #GE14. How's #1MDB debt repayment today?","Mar 29, 2021"
@ant1genoc1de,"China's #CCP is complicit in hiding Jho Low and perpetuating his #1MDB crimes

#FuckChina","Nov 17, 2020"
@ant1genoc1de,Creative accounting just like how you did on #1MDB and Tabung Haji?,"Oct 24, 2020"
@ant1genoc1de,No need to cover this convicted #1MDB lanun,"Mar 17, 2021"
@ant1genoc1de,So removing #darurat will make things better @NajibRazak? Does a convicted #1MDB thief know better?,"May 21, 2021"
@ant1genoc1de,"Tok Mat, the biggest problem rakyat's facing right now is the burden of #1MDB RM32 billions debt, created by @umnoonline's lanun and thief, coupled with pandemic hardship -- what's your solution?","Mar 28, 2021"
@ant1genoc1de,"You corrupted RM4 billions from KWAP retirement fund, could be useful for #rakyat in 2020 --- had you not been stealing via #1MDB fraud @NajibRazak ?","Nov 3, 2020"
@anti_bimbo,I just cant deal with the degree of dishonesty. Its time to get rid of all the old guards. They have owned this country for far too long. The degree of worship for Anwar is unhealthy. This worship is exactly how Najib got away with 1MDB for years,"Nov 21, 2022"
@anticorruption,"Never forget that when in 2018 Malaysian authorities raided the residences of former PM Najib Razak & wife Rosmah Mansor they found:

12,000 pieces of jewelry worth $220 Million
$29 M in cash
23 watches worth $19.3 M
567 luxury handbags
234 pairs of sunglasses

 #1MDB","Aug 24, 2022"
@apex1210,"Good luck with that. While in malaysia, we have been waiting forever for najib to go to jail for his billion dollar 1MDB corruption case. Never ending court session that seems to be no end. ","Aug 12, 2022"
@appu68_Tambun,"Precisely, Hoping that Najib would in return favour,  put his son on the road to PM's office in future. That expectation didn't materialise. Take note when DSAI brought the 1MDB case to Parliament then, Mahathir was still having 8 Cause dinners with Umno Leaders.","Jul 21, 2022"
@aqilesque,Dia ni biar betul  this ain't the 90's where any far out statement menteri buat people ambik gitu je. Nowadays orang actually cross check the things you say and do if you're in any position of power. 500 billion spent kalau gitu kira Najib ambik secebis je from 1mdb,"Jul 12, 2021"
@armengsk,"In short, he’s an opportunist. Wonder why not many rmb his video with Najib defending his boss that 1MDB scandal is ‘fitnah’","Nov 14, 2022"
@armengsk,"Please grille him hard, especially on his support for Najib on 1MDB pre 2018 saying the scandal is ‘fitnah’ n then change of stance after GE14.","Nov 14, 2022"
@armo12,Any denial frm najib razak is toxic waste.. Dulu dia deny 1mdb deny src deny 2.6 b.. All came out true.,"Jan 6, 2021"
@armo12,This MP comment cacarmerba.. PH won sb BN factor 1mdb dn gst dan rosmah. Notg to do with PH strength. PH was led by TM is a bonus factor. Wake up and fhm betul2 knp 22 months u failed. Simple reason. U dnt perform tp suka blame game. U are not gov material. Overhaul needed.,"Jan 3, 2021"
@arthyrah,The public vibes rage of 1MDB and Najib previously can be felt with this PN government with the governance incompetency.,"Apr 15, 2021"
@arwenmh,All this Najib talk is making me nervous. Are we forgetting that the man is a convicted criminal? 1MDB? Appointing him in any position whatsoever is an absolute insult to the country!,"Sep 9, 2021"
@aryannnnn71,"It all started with Najib, BN and 1MDB","Dec 24, 2020"
@asat_blurbs,"I mean Najib had time to bring Jho Low, Nik Faisal to court when 1MDB scandal goes public on 2015. He choose to silence all other people instead.","Aug 23, 2022"
@ashyrafcto,The you know BN is corrupt to the core and KJ should know better to bail and join other party but dia decide to stay and pernah cover up Najib for 1mdb scandal jugak. So that’s on him,"Nov 17, 2022"
@atetophobia,"Muhyiddin was the first one who gets removed from cabinet for speaking out against Najib regarding 1mdb scandal.

Yet, no-one gives credit to him. ","Aug 23, 2022"
@auditgeneral11,"Hahhahaha her husband in environment scandal if so true Najib Kak Mah etc in huge fiasco 1mdb. Come on jokers. Tit for tat butter for fat, you K my dog I K your kat. Harlo 2022 yeah use some sense. Why don't you kutuk the string of people that be fitted well","Nov 24, 2022"
@aurizons,"100% 

1MDB is Najib & his Cronies Scandal","Feb 11, 2022"
@aurizons,"How people are saying Najib is the only can unite the party ? UMNO was divided over the 1MDB scandal thanks to Bossku. Dude fought with Mahathir, sacked Muhyiddin, Hamzah and others that has led them to creating Bersatu",Feb 22
@aurizons,"Najib is mostly influential to the rural areas especially the less educated ones, poor in english and working blue collar jobs. Sorry to say this but it's the truth and they won't know Sh!T about the 1MDB Scandal or won't care as long ""Hidup Melayu Isley"" for them","Aug 22, 2021"
@aurizons,"Only the The Edge Group Media guy deserves the title, took a huge risk and paid the price to publish the 1MDB scandal news during Najib Dictatorship era where he was silencing news media and journalists.","Nov 13, 2021"
@awrfp,if UMNO wins GE then you can say goodbye to seeing najib and zahid hamidi being sentenced. 1MDB? swept under the rug. A strong and united opposition is what we really need,"Feb 24, 2022"
@ayoma_k,"can the protestors push the @USEmbSL to take legal action in USA for BR/GR etc as they are US citizens.,? USA did that with Malaysia's 1MDB with ex-PM Najib and got most of the loot back.. We need to rise up.","Jun 9, 2022"
@ayuscure,"Johari Ghani lobbying as the new finance minister. Hilarious. He was the Finance Minister II during Najib's administration. Remember 1MDB everyone or is that forgotten and forgiven too? 
I mean hard to tell now since everyone's 'bersalaman' right.","Nov 25, 2022"
@ayuscure,"Yes a reshuffle while Najib was still the PM. Jo Ghani took over from Husni Hanadzlah who 'resigned'. Husni has spoken about 1MDB at length even questioned its feasibility. 
But hey I'm not here to convince anyone esp you. Last I checked I don't make the call. Lulz.","Nov 25, 2022"
@azali_zakariah,U keep on repeating 1MDB 2.0 just because Anwar took 2 portfolios..but u forget...Anwar is not Najib,"Dec 3, 2022"
@azhari5826,The old man is compatible to his father's age. The Blunder of 1MDB was totally covered by Arul Kanda and his twisted fork tongue. Tun only mention 1MDB when he heard of the news. He was shocked to the fact. Is it wrong to called him a thief. Why didn't Najib sued Tun.,"Feb 23, 2022"
@azid211,"I’m worried for UMNO and not a big fan of Zahid but KJ’s scathing attack on Najib, 1mdb & Zahid makes him an easy target… I hope he finds solace elsewhere and UMNO to rise again… because the alternatives are just as bad or even worst…",Jan 29
@aziemafiq,"1 Naiib Razak is never going to prison.

2 Art Harun will never resign.

3 No UMNO lawmaker will ever be prosecuted for their role in 1MDB.

3 50% of the country is never going to return to reality or truth. They are gone forever.

5 Najib Razak will run for PM again","Mar 27, 2022"
@azizanm2,"You forgot AG tried twice to strip Najib and Rosmah of assets pro-PH1.0 police robbed from their house in court. Twice they failed to prove any of that assets from whatever case they are having now. 
How do you link that to 1MDB?",May 7
@azizmbongkit,"If Najib stole RM3.18 billion from 1MDB funds, should he not be in prison? Does this not disqualify him from contesting in the next GE? in Pekan?","Mar 15, 2022"
@azman__hashim,But a big bulk of PH support come from Tun M supporters plus Najib's 1MDB scandal which tremendously affect BN especially UMNO in 2018 election,"Oct 11, 2022"
@azmanshahyaccob,Hope AG will appoint V. Sitambaran to replace GSR as a lead Prosecutor to continue Rosmah Hybrid & Najib 1MDB cases. V. Sitambaran is a good prosecutor during Najib SRC trial & won the case that FC judges sent him to Kajang Prison for 12 years. RIP GSR.,Jan 29
@azrilbangsar,"Ismail Sabri as PM & Hamzah as TPM pun ok lah. As for the cases re Najib, Zahid n Rosmah, whatever lah. @MuhyiddinYassin has done as much he could to continue addressing the 1MDB issue, sacrificing his govt to do so. He cd have easily kowtowed to Najib n Zahid, but he didnt.","Aug 15, 2021"
@azrulmohdkhalib,"It is quite extraordinary when u consider the debt that we owe to @tonypua, who is not running in #GE15.

He raised  #1MDB in Parliament b4 anyone else cared or believed such corruption on that scale w public funds was possible. Took yrs. But he persisted & persevered. TQ, Tony!","Oct 27, 2022"
@azuansyakirin99,I can still vividly remember he stepped down as DPM during DS Najib's reign bcus of the 1MDB scandal. Almost everyone recognized him as a hero. Wow.,Feb 16
@bahabidari,"Wow.. that’s a real Lilliputian minded way of interpreting the data. Fact of the matter is, a crime was still committed. #1MDB",Apr 3
@bahlul_majnun,"I remember last time ur the one who make noise about Najib n 1MDB. After that you’re the one who seems to make Najib look innocent. Now using the same modus operant, Tok Mat is next. Is this deja vu?","Apr 17, 2022"
@bahlul_majnun,"What a shallow idea, to raise 1MDB.  Then what? Najib should raise about liwat? ","May 12, 2022"
@bakiminuddin,"Question is, Najib has a lot of titles to his name: son of tun razak, former MB, former pm, former finance minister, former chairman of 1mdb/Src and finally a CONVICT, as a CONVICT he should  lose all his rights like everybody inmate and subject to prison rules.","Oct 3, 2022"
@balrog_88,"Malaysia is deeply corrupt e.g. 1MDB, Najib Razak, repeated sodomy charges against Anwar Ibrahim - to name a few high profile examples. It's also a highly unsuccessful economy. See the relative performance of Malaysia and Singapore since the latter decoupled in 1965.","Oct 18, 2020"
@bambaking,"Even at the height of the 1MDB scandal, when his own AG had his arrest warrant on his desk, Najib never went this far.","Jan 12, 2021"
@bangnorm1965,Read about Najib Razak and his 1MDB,"Jun 14, 2022"
@bearsejuk,"I read the article many times. Itu hanyalah pandangan, bukan fakta. Someone can come out with the same article regarding Najib and 1mdb in the next decade or so.",Feb 15
@belteshazzarlan,"Asking for portfolios with financial importance so that there are more opportunity for corruption and to revive kleptocracy. Malaysians are not stupid so please don't send an idiot to be your spoke person. DPM position, who do you nominate? Zahid? Or Tajuddin? Najib? 1MDB Ep.2?","Oct 16, 2020"
@belteshazzarlan,"Essentially all PH MPs, members and especially PMX must sign this petition and PMX must be the one to deliver this petition to YDPA. PH lead the people for years demanding justice for the 1MDB case and appropriate justice serve upon Najib Razak. Is a few months prison justice?",Apr 8
@belteshazzarlan,No conflict of interest at all! PMX and all board members aligned with PH must reject Najib Razak's appeal for Royal Pardon. For years PMX and PH lead the people demanding justice for the 1MDB case and appropriate justice serve upon Najib Razak. This is the people's interest!,Apr 8
@belteshazzarlan,No debate required! PMX and all board members aligned with PH must reject Najib Razak's appeal for Royal Pardon. For years PMX and PH lead the people demanding justice for the 1MDB case and appropriate justice serve upon Najib Razak. Bring forth the people's voice and justice!,Apr 8
@belteshazzarlan,The only thing the world will remember Najib Razak is the 1MDB scandal that shocked the world. Where multiple countries were stained with the stench of corruption and illegal money trails. The only sadness is the 1MDB scandal overshadowed and destroyed Tun Razak's legacy.,"Feb 23, 2021"
@belteshazzarlan,"Totally support Najib Razak's statement, need a total lockdown. Just get Najib Razak to give back all the money stolen through 1MDB and the entire Nation can live on free food for 1 whole month without needing to work. RM42B means every man, woman and child can get +-RM1.3k each.","Jan 29, 2021"
@benjyq,#1MDB 2nd minister,May 30
@berrirogers,This opportunist lad is at his best again...during Najib time we can see how he suck up his President although he knew about the 1MDB saga. Now suck up his new scheme of things master. I guess who's next?,"Apr 10, 2021"
@beyondonmonday,"#1MDB
#ป่ารอยต่อ
#ยกเลิกม112 
#ยกเลิกม1562 
#หยุดคุกคามประชาชน 
#แก้รัฐธรรมนูญ 
#saveวันเฉลิม 
#SaveAnchan 
#saveบางกลอย 
#เหมืองแร่เมืองเลย 
#ขอคืนไม่ได้ขอทาน 
#วัคซีนพระราชทาน 
#บุ๋มปนัดดา 
#แบนไอคอนสยาม 
these are #whatshappeninginThailand","Jan 22, 2021"
@bharath1424,"Surprisingly the other guy is Malaysia former prime minister Najib Razak who is main accused in “one of the worlds greatest financial scandals” called 1MDB and is in jail currently..
2k cr is nothing sir @AVRBJP  abv scam is in Billions of US dollars ",Jun 5
@bigboy439367082,"Somebody asked this on Twitter. 
    ""Is there anyone Leissner did not sleep with while 'working' on the Malaysian 1mdb deal?
    Answer: *Rosmah*","Feb 25, 2022"
@bigdaddydev,So the money didnt go into Najib's account? Jho Low didn't party like a rockstar with 1MDB money? What are you on about? Make sense a bit la you fake account.,"Apr 26, 2022"
@bijak_politik,"Malaysia need fresh election GE15, that the only answers..

Before this people only think to topple najib due to 1mdb scandal.. But who knows, covid is inevitable. You know 2nd revolution is always come with good result after all...","Aug 17, 2021"
@birdseye1128,"@malaymail 1MDB trial: Sri Ram says Najib’s four Saudi ‘donation’ letters ‘worthless’, found to be false in SRC judgments

Why not simply follow the money? Isn't this the best way to determine whether the monies came out of the Saudi ruler's account or out of 1MDB?","Dec 16, 2022"
@bkkallsorted," As usual, the Thai Royalists resort to discrediting tactics of the #MilkTeaAlliance protest in Thailand. Typical of militia authoritarian propaganda   #1mdb #ป่ารอยต่อ #มันคือแป้ง #ปารีณารุกป่า #นาฬิกายืมเพื่อน #บ้านพักตุลาการ #แก้รัฐธรรมนูญ #ประยุทธ์ออกไป","Oct 25, 2020"
@black_l4b3l,"Even PH got betrayed last time, Najib dah masuk dalam. 1MDB uncovered. It's a worthy election last time, do not think all were in vain. 

Let's do it again, even there is a risk of failing. Because the alternative to that is a confirmed failure.","Oct 4, 2022"
@blanclified,Yes bro. Najib paid Qatar the entire 1MDB funds so we could qualify. It was all part of the master plan weren’t it,"Nov 18, 2021"
@blancuntpaloma,what singaporeans are doing right now is stealing and exploiting what are the rights of the malaysian people so they could save more of their wealth. they had the audacity to bring up najib and the 1MDB scandal but they’re doing exactly the same thing.,"Apr 6, 2022"
@blkndy,"Obama visited Malyalsia in Apr, 2014.  ""Old hands"" disliked supporting Najib [now indicted in 1MDB fraud] as more of a dictator than democracic PM.
Jho Low wired $20 million to ""Pras"" of the Fugees, & big chunks were donated illegally to Obama reelection.","Oct 26, 2020"
@blurredfrank,"And certain people still not in jail.. 
But that may never happen. 
#1MDB","Jul 16, 2021"
@blurredfrank,"Any Malaysian politician who does a deal with former PM Najib's boys is betraying their country. Some kind of self-serving and narcissism. 
Screwing your own country even after a very clear message at the last election. Very sad to hear of this. 
#Malaysia  #NajibRazak #1MDB","Mar 19, 2021"
@blurredfrank,"At least 1 Malaysian politician walked out of the chamber when former PM Najib, a crook who stole billions, got up to debate the budget. Not sure what the others were doing. 
#NajibRazak #1MDB #tuesdayvibe","Nov 10, 2020"
@blurredfrank,"Defence talking about corrupt former Malaysian PM Najib being in danger of ""losing everything"" at trial..
Er. Lads.. Most of it wasn't f*cking his anyway. 
#NajibRazak
#Malaysia  
#1MDB
#SaturdayVibes","Jun 12, 2021"
@blurredfrank,"Former Malaysian PM Najib speaks highly of dead mother he embarrassed by coming a crook..
#NajibRazak #1MDB #Malaysia ","Dec 20, 2020"
@blurredfrank,"How do you measure failure in handbags? 
#Rosmah #1MDB #Malaysia ","Feb 18, 2021"
@blurredfrank,"If Anwar gets into a metaphorical bed with Zahid or Najib, considering what they have done to Malaysia when they were in power, it will be the biggest betrayal of the Malaysian people ever. 
He should be putting the country before himself. 
#Malaysia  
#AnwarIbrahim 
#1MDB","Jul 4, 2021"
@blurredfrank,"If you attend any forum with a criminal like Najib, call yourself an accomplice, nothing else. 
This dude stole billions from Malaysia and you are happy to stand beside him, maybe talk ""democracy"" with him? 
#NajibRazak #tuesdayvibe #1MDB ","Mar 30, 2021"
@blurredfrank,"Irish people complaining about the corruption here, saying it's the worst in the world, really need to take a hard look at themselves. 
Here's a hashtag for you #1MDB 
This is a masterpiece of corruption. .. And educate yourselves before spouting.. 
#Malaysia  
#FridayFeeling","Jul 16, 2021"
@blurredfrank,"Isn't this Najib character supposed to be behind bars on corruption charges? 
#NajibRazak #1MDB","Jan 29, 2021"
@blurredfrank,"Malaysia, you need to put a lot of motherf*ckers in jail in 2021. 
#Malaysia  #1MDB #Jakim #mondaythoughts","Dec 28, 2020"
@blurredfrank,"Najib's new tower is the tallest I think.. 
Hopefully he'll be able to see it from his prison cell window. 
#NajibRazak #1MDB","Mar 26, 2021"
@blurredfrank,"People are dying in the streets literally, business is going to the wall, hospitals are at breaking point but you got your hundred million in swag back. How do you sleep at night? @NajibRazak 
This is not a good look. 
#Malaysia  
#1MDB
#NajibRazak","Aug 5, 2021"
@blurredfrank,"The world masterclass in corruption.
We're all very jeles of this very stylish one. He seems nice. 
#NajibRazak
#1MDB","Nov 19, 2021"
@blurredfrank,There's more to come. Check out #1MDB,Apr 6
@blurredfrank,"These guys.. 

Will never forget the damage they did in Malaysia. #1MDB ","Apr 2, 2022"
@blurredfrank,"This dude is gaslighting to the max. 

#NajibRazak
#1MDB","Oct 17, 2021"
@blurredfrank,"This will bring out the usual band of haters. 
For real corruption, follow #1MDB","Jan 20, 2021"
@blurredfrank,"When I was in Malaysia, we had Najib. You should read up on him. 
Quite the story it is. From Saudi to Hollywood to Kuala Lumpur.. and back.. 
#1MDB ","May 10, 2022"
@blurredfrank,"Why is former Malaysian PM Najib, a convicted felon, given so much air time in Malaysia? This dude used your country's bank as a personal ATM and he's out making comments on everything. What next, a tv show? Kenapa lah? 
#NajibRazak #1MDB #Malaysia ","Nov 21, 2020"
@blurredfrank,"YOU heard it right: The Malaysian Court has ordered that former PM #Najib is to get his loot back. The money, the watches, the jewels, the designer kit. 
So, here's the kicker. Doesn't matter how the loot came into your hands. The courts will return it to you.
#1MDB ","Nov 8, 2021"
@bobhl,"Fake. Fake. No anarchy in Brazil. Generalization.

How's Najib and 1MDB?","Nov 2, 2022"
@bongkersz,"#NowWatching Madoff The Monster of Wall Street. 

Watching the SEC’s responses and investigations  to the complaints… cannot trust the buggers when it comes to money. Rich connected fuckers always get away until it is too late. So similar to Najib and 1MDB",Mar 19
@boosulyn,"As great as the 1MDB investigation was by @TomWrightAsia & @bradleyhope, I wish a Malaysian journalist had written Billion Dollar Whale. 

Although The Edge did manage to report on 1MDB (and got suspended for it), I'll never forget the media's dark days under Najib.","Aug 24, 2022"
@boosulyn,"I personally disagree with any govt bailout for any company because whether companies fail or succeed should be entirely dependent on the capitalist market.

But Najib gave clear proposals in the debate, which Anwar didn't counter, for some reason.

Anwar should have raised 1MDB.","May 12, 2022"
@bossku_team,Seven pieces of Richard Mille brand wrist watches were gifts to Najib and there was no nexus between the seized wrist watches and 1MDB funds. DPP Harris Ong lied in court!,"Sep 28, 2022"
@bradleyhope,The experience changed our professional careers. @ProjectBrazen is named after the codename we used for the #1MDB investigation. Much of our work - including the book I wrote with @ScheckNYTimes - connects to people we met along the way as we learned how to go @WhaleHunting_,"Aug 23, 2022"
@bradleyhope,"WE NEED YOUR HELP to find the original Billion Dollar Whale himself, Jho Low. With Najib in prison, he's the final piece of the puzzle. 

Send us a message: projectbrazen@protonmail.com

#whereisjholow

Let's find him!

#Malaysia #1MDB #NajibRazak 

@TomWrightAsia @WhaleHunting_","Aug 23, 2022"
@bradleyhope,We’re also going to use it to follow the #billiondollarwhale saga. Jho Low sightings welcome #1MDB. Join the hunt!,"Oct 18, 2021"
@bramha_cfc,Looks like the teen in the car story blown out of proportion to misdirect the crowd from real concerning story. *cough* Najib royal pardon *cough* #1mdb,Apr 8
@brianlian,"But the 1Malaysia brand is forever tainted by the 1MDB scandal. And somehow Najib is using that scandal to rebuilt his image with the moniker “malu apa bossku”. Weirdly it works. People are actually apologetic towards him since then.

That is some marketing genius right there.","Jun 22, 2022"
@brothermuin,If you mean someone capable of turning every stone on corrrupt politician which happen to be the opposition is not part of integrity up to you lah. Might as well stop 1MDB prosecution because Najib inside. But no right?,May 11
@browtigajack,Get najib and family to pay 1mdb debt. Ini taik dia.,Feb 14
@brut3c0ck,"Been saying the same.
#Reformasi is Malaysia's greatest scam on par with #1MDB",Apr 13
@brut3c0ck,"Careful with UMNO bearing gift/kindness
Did you check your wallet afterwards? Last time UMNO being kind, a total of >RM50 billions was stolen from Malaysian 

#1MDB
#1mdbmovies","Nov 17, 2022"
@brut3c0ck,"Meanwhile in Malaysia, UMNO says Najib as the mastermind and beneficiary of 1MDB fraud, is innocent -- condoned by Zahid and Anwar.",Apr 12
@brut3c0ck,"Nobody surprised anymore - PKR did opposite of what they fought for 20+ years

#Reformasi is Malaysia's greatest scam on par with #1MDB",Apr 13
@brut3c0ck,Sounds like second #1MDB or #ForestCity to me,"Jul 5, 2022"
@bryanfanks,"DSAI, why was DS Najib was awarded Tokoh UMNO 2023? this is AGAINST ur MADANI of Good Governance & SD.  How wud ur Govt answer to the Rakyat in the coming PRN.  Do u think glorifying a Kleptocrat World's biggest scandal 1MDB is going to help Krjn Perpaduan win all the 6 states?",Jun 12
@bryanfanks,"Puad u talk too much at least PKR hv the decency to allow Nation wide voting. What abt UMNO Psident and Kleptocrat BossKu Najib, why r these 2 criminals still the UMNO Leaders. Najib's 1MDB has stolen USD4.5 Bil fr the Rakyat, the main reason FDIs are staying away fr Msia?","May 31, 2022"
@budi_nasron,"Politically charged charges.

He was part of the team that topples Najib & his party, who are found guilty for misappropriation of nation's wealth & debt in 1MDB case.

Now, UMNO is in power thanks to Anwar.

Time for revenge for UMNO.",Mar 9
@budn3kkid,"And Najib said the money he got from 1MDB was a Saudi Prince's political donations, and by george do we believe him also??? ",Jan 31
@budn3kkid,"Corruption, Money Politics, Legacy Political Baggage from Madey-era all the way to Najib's 1MDB corruption scandal.","Nov 25, 2022"
@bulibakaw,"1000% agree, under PM Najib I’m sure there will be no corruption, no covid,everyone enjoy the nation wealth by sharing tax money thru 1MDB n it’s kind, politicians not so wealthy or arrogant with peace... really need to support this very smart guy","Oct 27, 2020"
@bunterz,Wow... Im sure we will get asyrap wajdi as the replacement. He'll do what Najib suggested.. Buy all 1mdb bonds at the mercy of market forces & we'll end up paying like 20%pa for those unproductive & unnecessary loans,"Mar 16, 2022"
@bush121aero,"Tan Sri Muhyiddin Yassin was the Deputy at that time, he can also provide his testimony for this case. I am sure he was aware of what the PM (banduan Najib Razak) was doing at that time with regards to 1MDB related stuffs.","Aug 26, 2022"
@busi0777,"Dirtymoney documentary on Netflix, the story of former prime Minister Najib of Malaysia and  1MDB scandal. And how Jho Low (sons friend) who helped steal public funds with the help of banks and the prime minister.","Dec 29, 2020"
@bykatiebuehler,Broidy reached out to Trump administration officials and the president himself to set up meetings with top officials and former Malaysian Prime Minister Najib Razak (in the 1MDB matter) and a Chinese vice minister (in the Guo matter).,Apr 5
@cOMM4ND3R_,"By good, you mean the multiple mega projects that were over-inflated - greater than any 1MDB scandal could've made, then there's nothing to add.
Old Man used more public funds and was smarter than Najib, that he ensured all tracks were covered well with fallguys for each.","Feb 10, 2021"
@cOMM4ND3R_,"I was hoping DSAI took over the FM post - solely because he needs to account for all the financial mismanagement, specifically during 1981 to 2003.
Many people assume that Najib's 1MDB was the greatest heist in Malaysian history - believe me, the Old Man pulled the greatest.","Dec 2, 2022"
@cThuLlhuu,"KJ's the reason pak lah have to step down when BN lost ⅔ majority in 2008.
He was Rosmah before Rosmah did 1MDB.","Oct 31, 2022"
@cThuLlhuu,That's like saying 1MDB was started during Pak Lah's time and Najib had nothing to do with it.,"Mar 23, 2022"
@cabbagesmoothie,Billion Dollar Whale is #GreatReads  Just amazing story to the levels you can’t believe it happend. Like the fact the Wolf of the Wall Street movie was funded by stolen money from #1MDB scam. Life imitates Art,"Oct 23, 2020"
@camancher2012,"Her reputations badly affected due to the #1MDB scandal. 
Did you read?","Aug 16, 2021"
@camancher2012,"Not really.
BN voters voted PH due to 1MDB, Najib & Rosmah scandals. It's during his regimes that UMNO BN voters were so angry & punished them in GE14.

The fact is Melaka hv always been UMNO/BN stronghold. It's their ""fixed deposit"".","Nov 21, 2021"
@camancher2012,"Not surprising. 
#BarackObama was one of Bosskurr best buddies, that they played golf together in Hawaii during one of Malaysia's worst floods in history. Btw JLow was Bosskurr's sidekick in #1MDB scandal who went MIA in China. 

Haha",Mar 26
@caoloc,Same like what Najib did when 1MDB issues first surfaced. Kept quiet. We know how that went,"Sep 22, 2022"
@carolyong,"i mean, ffs get the Najib, the convicted 1MDB SRC criminal inmate out of cheras rehab hospital (the only rehab he needs is integrity rehab) and send him right back to the prison he was sentenced to serve out his time","Sep 21, 2022"
@carry_anti,"Hey, your advice to Malaysia on #1MDB didn’t go well so you might want to sit this one out.","Mar 24, 2022"
@cawan124,"agak… idk how to say. kecewa? lali? numb. with Najib and 1MDB. 

like, Najib & Jho legit stole billions from this country. and he’s out free, eating good food, being driven around in expensive cars. lagi teruk, he still has so many fans & supporters. negara ni… hancur.","Feb 23, 2022"
@ceritaambar,thanks for this report. Still a mystery how $700 millions of 1MDB ended up at Najib’s personal account. Have you suspect he used the same method like Soeharto by set up shell company offshore?,"Aug 24, 2022"
