Twitter Username,Post,Date Posted
@SaadbinHashim2,I am still trying to figure out what exactly is Malaysia Madani. Is it supposed to be an elitist society or an egalitarian society. PM Anwar has shown some examples towards an egalitarian society but all that are way short of it let alone an Islamic-inspired society.,Jun 11
@SalmonChilliOil,"Hey aunty next time u told ur driver politely la..""can u pls avoid the toll i am broke' now..the driver also human maaa...u told them nicely no problem mehhh..aiyaaa 1 malaysia lorrr be nice to people and people will do better...no need point ur finger...malaysia madani mehhhhh",Feb 18
@ScooterCarbow,"Malaysia Madani Government Guarantee Schemes:

Guarantee KWSP (EPF) FSA2 members default 

Guarantee High Risk Corporate default 

*Elite MCKK mode
*P100 Pandan MP fan
*BAFIA act ""abiding"" mode",Apr 17
@SebabAkuMiskin,"If u have money u cant get everything but don't have money u are nothing

#TonyAwards2023 #bigstage2023 #ManchesterUnited #LaCasaDeLosFamososMx #malaysiagazette #MalaysiaMADANI #BORNPINKinMELBOURNE",Jun 12
@Seeandsayyes92,yeahhh #MalaysiaMADANI #KerajaanAnwarZahid ,Feb 1
@SeketAanru,Our Influencers earn 6% per sign-up. Create your profile and share your affiliate link. It's not Social Media. It's social money. https://userinterface.us/?twclid=25agix3v7hgxjq23hjewkyf6wa,Jan 27
@SeketAanru,Web3 gaming gets competitive: QORPO Game Studio joins Cointelegraph Accelerator,Mar 4
@SeriousLeeStill,"This is the Strait that concerns me.
""Indonesia, Malaysia & Singapore are the littoral states of the Malacca Strait..Indonesia controls majority of the sea lane. Singapore controls smallest area of the strait, but  enjoys the biggest economic benefit from shipping activities.","Jul 6, 2018"
@Sesiti2,Malaysia is the land of my blood,"Dec 1, 2019"
@Shan_6183,Do we need all the slogans? We will pay money for promotional as well after this.. 1Malaysia-Malaysia Madani.. actually citizens not really care about it.. we need actions rather than words/slogans..,Jan 20
@Shanmugam_T,"NO extra #PublicHolidays and NO #toll-free during other ethnic groups festival days

What's the relevant reasons having these? 

Why Malaysia always practicing #favouritism and #majoritarianism 

Malaysia is #multilingual and #multicultural country

#MalaysiaMADANI 
#Fair",Apr 19
@Shirafahmi,JUMAAT CUTI NO MATTER WHAT!!!! MALAYSIA MADANI! I LOVE PMX!,Apr 18
@SiswaBersatu,"To date, more than 12,000 victims are in PPS yet there's not a single statement issued by PMX. What a shame.

Sembang tentang peduli rakyat, kembalikan maruah rakyat, 'Malaysia MADANI'. All lies.",Jan 27
@Sivatronoh,"-ensure that accidents & occupational diseases are prevented & reduced in our country. 

Together, we can create a safer and healthier working environment for all.

#MalaysiaMadani",Mar 15
@Sivatronoh,"Together, let us bring the nation’s human capital development to the next level.

#MalaysiaMadani
#KementerianSumberManusia

9/9",Mar 12
@Sivatronoh,"which aimed to compel employers to provide minimum standards of housing and amenities, thus elevating workers quality of life.

#MalaysiaMadani
#KementerianSumberManusia
#ILC2023 
#ILO

2/2",Jun 14
@Skadiang1,"Agree !! Stupid siti also hantam Malaysia madani concept, come on la .. dsai jz became PM, don’t blame him or concept so fast ..",Jan 25
@StiltskinMan,"Every day the Madani government is setting precedence. From now on, Menteris can blatantly bulldoze decisions made by kerajaan  even when the conclusion is clear and simple.

This came right after the PM allow Menteris to appoint their children to office as long as pro-bono.",Mar 8
@StiltskinMan,"Or not on top with his work. Plus with all the uturns recently. Either way it shows incompetence.

Kerajaan Madani should consider handing leadership to his able TPM to take over if this continues.

",Jun 14
@SweetChiffon1,Omg you're so real for the e-belia part pm malaysia madani should announce it before raya  mana lah tahu AHAHAH,Apr 18
@SyRidzwan,Pls take this seriously to create Malaysia Madani. Thanks @anwaribrahim @anthonyloke @AlexNantaLinggi @NgaKorMing,Jan 21
@Syamsul_Azhar,"It must be said that its #MalaysiaMadani not #MalaysiaMakkahi and that’s why my friend, PMX was not invited into the Kaabah.",Mar 27
@Syamsul_Azhar,Malaysia Madani can only be put in Madani situations which I cannot even think of one now.,Jan 19
@Sydz_,Our new slogan - #MalaysiaMadani,Jan 17
@Sysafwann,"(insert project name) 1Malaysia
(insert project name) Prihatin
(insert project name) Keluarga Malaysia
(insert project name) Madani

Miss the days.. where every projek kerajaan xde letak brand politik..

Cc: @anwaribrahim @MuhyiddinYassin @IsmailSabri60 @NajibRazak",Jun 3
@TMReserve,"Bentong MP @youngsyefura: I believe this is a very important step towards a sustainable future. Datuk Seri Anwar Ibrahim's focus on education and charity is commendable. This is the economic recovery and development vision reflects the Madani concept

#Budget2023 
#MalaysiaMADANI",Feb 24
@TMReserve,"Budget 2023 : The government aims to repair 400 clinics and 380 schools with an allocation of RM1.2 billion. – PM @anwaribrahim 

#Budget2023 
#MalaysiaMADANI",Feb 24
@TMReserve,"Budget 2023 : The government allocates RM2.7 billion to maintain and upgrade federal roads. – PM @anwaribrahim 

#Budget2023 
#MalaysiaMADANI",Feb 24
@TMReserve,"Budget 2023: 2 million youth from 18 to 20 years, will receive RM200 e-Tunai Belia Rahmah with an allocation of RM400 mil

#Budget2023
#MalaysiaMADANI",Feb 24
@TMReserve,"Budget 2023: Additional RM600 for Sumbangan Tunai Rahmah (STR) recipients in the form of food basket and vouchers, for households earning under RM2,500 with a total allocation of RM8 bil.

#Budget2023 
#MalaysiaMADANI",Feb 24
@TMReserve,"Budget 2023: Allocation for development is increased to RM97b (35.5%) compared to RM71.6b last year - PM Anwar

#Budget2023 
#MalaysiaMADANI",Feb 24
@TMReserve,"Budget 2023: BERNAS will share profits from rice imports by contributing 30% of net profit to rice farmers – PM @anwaribrahim 

#Budget2023
#MalaysiaMADANI",Feb 24
@TMReserve,"Budget 2023: Government will implement duty exercise for electronic cigarettes

#Budget2023 
#MalaysiaMADANI",Feb 24
@TMReserve,"Budget 2023: Government will introduce a new Whistleblower Protection Act this year – PM @anwaribrahim 

#Budget2023 
#MalaysiaMADANI",Feb 24
@TMReserve,"Budget 2023: Government will raise the Activation Price Level Rubber Production Incentive from RM 2.50 to RM2. 70 per kg with an allocation of RM350 million

#Budget2023 
#MalaysiaMADANI",Feb 24
@TMReserve,"Budget 2023: Government will reduce tax rate for MSME  from 17% to 15% on taxable income for the first 150,000.

#Budget2023 
#MalaysiaMADANI",Feb 24
@TMReserve,"Budget 2023: MoF, BNM and Securities Commission continue to enhance the provision of equity-based Islamic financing with risk-sharing concepts such as Mudarabah and Musyarakah. – PM @anwaribrahim 

#Budget2023 
#MalaysiaMADANI",Feb 24
@TMReserve,"Budget 2023: RM1.5 billion is allocated to upgrade rural roads and build new ones – PM @anwaribrahim 

#Budget2023 
#MalaysiaMADANI",Feb 24
@TMReserve,"Budget 2023: RM10 mil allocated to National Scam Response Centre to combat scam and fraudulent activities – PM @anwaribrahim 

#Budget2023 
#MalaysiaMADANI",Feb 24
@TMReserve,"Budget 2023: RM289.1b is allocated for management expenditure, RM99b for development, including RM2b for contingency savings

#Budget2023 
#MalaysiaMADANI",Feb 24
@TMReserve,"Budget 2023: RM30 million allocated to collaborate with several state governments implement agro-food projects

#Budget2023
#MalaysiaMADANI",Feb 24
@TMReserve,"Budget 2023: The Consumer Credit Act will be enacted this year to control BNPL and credit activities – PM @anwaribrahim 

#Budget2023 
#MalaysiaMADANI",Feb 24
@TMReserve,"Budget 2023: The Gov to establish Wakaf MADANI with assets worth over RM1 billion. – PM @anwaribrahim 

#Budget2023
#MalaysiaMADANI",Feb 24
@TMReserve,"Budget 2023: The Ministry of Home Affairs (KDN) and the Ministry of Defence (MINDef) were allocated a total of RM18.5 billion and RM17.7 billion, respectively.

#Budget2023
#MalaysiaMADANI",Feb 24
@TMReserve,"Budget 2023: The government allocates RM50 million to use the Cuplump Modified Bitumin (CMB) for road maintenance – PM @anwaribrahim 

#Budget2023 
#MalaysiaMADANI",Feb 24
@TMReserve,"Budget 2023: The government decreases 2023 fiscal deficit to 5% compared to 5.6% in 2022 - PM Anwar

#Budget2023 
#MalaysiaMADANI",Feb 24
@TMReserve,"Budget 2023: The government will increase the allocation from RM200 million to RM225 million to expand the distribution of basic necessity programmes to 25 new areas – PM @anwaribrahim 

#Budget2023
#MalaysiaMADANI",Feb 24
@TMReserve,"Budget 2023: Women, Family and Community Development Ministry will establish a Child Development Unit under Social Welfare Department to provide more comprehensive support services to children. – PM @anwaribrahim 

#Budget2023 
#MalaysiaMADANI",Feb 24
@TMReserve,"I think Datuk Seri Anwar has presented a very forward-thinking budget that takes into account the needs of our economy and society. His focus on SMEs and sustainable development is very praiseworthy. – Batu Pahat MP, @onnabubakar 

#Budget2023 
#MalaysiaMADANI",Feb 24
@TMReserve,"Prime Minister Datuk Seri Anwar Ibrahim’s administration allocates RM388.1b for Budget 2023

#Budget2023 
#MalaysiaMADANI",Feb 24
@TMReserve,"Sports and Youth Minister @hannahyeoh: I praise the Prime Minister's proposal to allow a 10% tax cut for individuals or companies that contribute to sports development in the country. This encourages more parties to play their role in sports

#Budget2023 
#MalaysiaMADANI",Feb 24
@TSDMujeebudeen,"Govt need to STOP AT ONCE these kind of IDIOTS who incites racial and religious hatred.

Attn YAB PM @anwaribrahim 

@KDNPUTRAJAYA @PDRMsia @MKNJPM @jpmgov_ @MyJAKIM @AzalinaOthmanS @ramkarpal #Malaysia #MalaysiaMADANI #Malaysians #DemiMalaysia @dapmalaysia @PASPusat @umnoonline",May 12
@TSDMujeebudeen,"Malaysia Madani 

* i still remember DSAI introduced ""Masyarakat Madani"" in 1996

 MADANI means move forward in efforts to shape society in terms of thinking, spirituality and material society, generation (community peace building)

Terima Kasih YAB @anwaribrahim ",Jan 18
@TSDMujeebudeen,"a very big TQ to YAB @anwaribrahim & YB @anthonyloke for giving OKU & PRIMARY STUDENTS free TRAIN ride FEB15

it will be much appreciated if WARGA EMAS were included too

@MOTMalaysia @MOFmalaysia @JPenerangan @jpmgov_ @jpagov #MalaysiaMADANI #Malaysia #Malaysian #Malaysians",Jan 21
@TSDMujeebudeen,"be it Muslims or Non-Muslims

i will fight for ALL Malaysians
for their equal rights and honor
(TSDM)

this is what Islam commands.
""every humans are to be treated fairly and with respect"" - Prophet Muhammad PBUH

#Malaysia #Malaysian #Malaysians #Islam #Muslim #MalaysiaMADANI",Feb 2
@TalentCorpMsia,"This is an exciting development in the on-going partnership between Malaysia and India and a step towards a more prosperous and skilled future for both nations.

#NationBuilding
#MalaysiaMADANI
#MOHR",Apr 4
@TamilPunk79,"You are not qualified as the people of MADANI, so apology and quit representing Malaysia!!!",Feb 1
@TaurusSitara,You are a sore loser now dear @RajaPetra and the worst sore loser Rakyat Malaysia Madani knows.,Mar 29
@Tempehsvj,no fuking way they made a Malaysia madani song collab with fucking B*NKFACE,Mar 19
@TemporaryWorld9,@saifnasution is the worst minister in kerajaan madani. Double standard. Please resign. @anwaribrahim @rafiziramli,Jun 14
@TerbaikPenang,Tahniah TS MICHELLE YEOH.proud of you #MalaysiaMadani #KerajaanPerpaduan #PManwarIbrahim,Mar 14
@TerenceAaron,"The Malaysia Madani motto, logo, breakdown and everything related to it is probably the worst branding attempt for Malaysia I've ever seen.

I hate Mahathir and Najib with a passion but Keranamu Malaysia, Malaysia Boleh, 1Malaysia etc are miles better than this nonsense.",Feb 2
@TheAliffHaziq,Population > size. Be glad that kerajaan MADANI give higher allocation to Sarawak,Apr 16
@TheAntonAmbrose,Dear @metmalaysia are rainbows banned in Malaysia? Please send your brightest and best to remove one near La Salle PJ @niknazmi #MalaysiaMADANI,May 25
@TheAntonAmbrose,Here’s hoping the food stalls will be a representation of all communities that make up Subang Jaya in the spirit of Malaysia for All #SubangJaya #MalaysiaMADANI,Jan 31
@TheAntonAmbrose,Malaysia leading the way in treating drug addiction as a disease and not crime. Kudos @AzalinaOthmanS @saifnasution for driving this #MalaysiaMADANI,Feb 23
@TheAntonAmbrose,There is no place for Religious Extremism and Fascism in Rescinding the PR status accorded to Zakir Naik would be a good 1st step #MalaysiaMADANI,Feb 18
@TheAntonAmbrose,"Time for #KerajaanMadani to sell the jets. Almost all the countries visited by the previous PMs are are served by MH. if not, there’s always charter which adds to the coffers of MH. It also sends a strong message when the PM himself fly the national airline.",Mar 27
@TheLuxury16,@anwaribrahim @niknazmi what are the plans by Kerajaan Terpaling Madani in facing El Nino. People said now is not that bad as the 'real' dry season happening on July up to December.,Apr 15
@TheRedz_,"As the leader of our nation, you have a responsibility to uphold the values of honesty, transparency and accountability. Allowing a state funeral for Tun Mahathir Mohamad would contradict these values and further erode the public's trust in our nation-building #MalaysiaMADANI.",Mar 20
@TheRedz_,"PRN in 6 states | #MalaysiaMADANI

Perception of the government's handling of key issues (economy, healthcare, education, etc.):",Jun 12
@TheRedz_,"PRN in 6 states | #MalaysiaMADANI 

I will vote:",Jun 12
@TheRedz_,"PRN in six states | #MalaysiaMADANI

Your opinion on the proposed ""ballot of anger"" as referendum, a form of protest:",Jun 12
@TheSoyaBEAN,Steady la steve rogers layan band Malaysia..,"Jun 7, 2018"
@TitanKong,"Kerajaan Madani
Keluarga Malaysia
1 Malaysia

Do we really need those? Don't you think the money should be well spent somewhere else?

@partimuda",Mar 22
@TokDaddy69,"

From malaysia with love","Nov 25, 2020"
@Tone_Hisyam,"As the people at large look up to PMX's Malaysia MADANI Unity Government, a change in state government for the betterment of Federal-Kedah relationship based on shared interests and high ethical standards is a brilliant idea by Mahdzir.",Jun 17
@Tone_Hisyam,Kerajaan Perpaduan are totally committed to the integrity of the nation. The increasing politicization of certain quarters will detract from the important efforts of our PMX and his Malaysia Madani cabinet.,Apr 29
@Tone_Hisyam,"Malaysia MADANI is way ahead of Keluarga Malaysia. PM10 won't waste more money on unnecessary, hugely extravagant spending.",Feb 4
@Tone_Hisyam,"Peja shouldn't be an interfering busybody. Are you worried sick, Peja? The Malaysia Madani people want as much peace and quiet as possible. Our PMX is respected nationwide and abroad for both his intelligence and professionalism unlike the PN leaders.",Jan 27
@TonyPeacock28,Madani Sahari CEO Malaysia Automotive Institute to speak at #crca2014 national conference #Innovating with Asia Perth 20-21 May,"Mar 11, 2014"
@TraderXi1,"As someone that lives in the UK, I agree with your sentiment that groceries are cheaper in the UK compared to Malaysia. However I don't know why you'd blame the current government that's only about a year old, when this problem has started long before Madani.",14h
@TradingPotato,Malaysia gonna get shitface next week.,"Mar 20, 2020"
@UKEC,"""We need to get newcomers to Malaysia - produce and sell in Malaysia and export to Asean countries,"" En Madani. #ukecMSLS","Aug 24, 2013"
@UKEC,"Dato’ Madani believes that the third national car project will gear Malaysia for the next phase of growth in the automotive industry. He is a graduate of the University of Lorraine, France, with a degree in industrial technology and is also a Certified Quality Engineer.","Feb 18, 2019"
@UNICEF_EAPRO,"Family-friendly policies have the power to enhance early childhood development, health, & wellbeing

It’s time for governments & businesses across the region to implement the policies that ensure parents receive the support they need. 

More in our blog ",Jun 5
@UNICEF_EAPRO,"Family-friendly policies have the power to enhance early childhood development, health, and wellbeing.

It’s time for governments and businesses across the region to ensure parents receive the support they need. More in our blog 
https://unicef.org/eap/blog/role-workplace-supporting-positive-and-gender-responsive-parenting?twclid=22hrh852xr4ap74pcfm0o03mth…",Jun 7
@UniKLOfficial,"The APIEA operates programmes in over 15 countries and regions throughout the Asia Pacific. Let's build global connections and foster education!

#WeAreUniKL #UniversitiKualaLumpur #UniKL #UniKLnProud #UniKLDNA #Pennsylvania #THE #KKDW #MaraCorp #MARA #MalaysiaMadani

(4/4)",Mar 24
@VargaaSelan,"Shoutout to our Malaysian PM for giving us a much-needed break in '23! Wishing my Muslim friends Selamat Hari Raya Aidilfitri  Time to recharge and come back stronger. See you all on Tuesday, 5/25/23  #holiday #hariraya @anwaribrahim #MalaysiaMADANI",Apr 20
@Veddy24," To #Malaysia #madani 

If you’re new to #crypto and wanna experience the latest #money tech for next generation: 

1. Buy $btc with $myr on @LunoGlobal 
2. Send $btc to @binance and trade it for $zec
3. Withdraw $zec to @zecwallet 
4. Shield $zec  Untraceable Money",May 4
@Veron_2828,Yes Uplift & Mould a SUPERB New Generation of Masyarakat Malaysia thru MADANI! Syabas PM ,Jan 19
@VictorLamHC,Can you imagine a Malaysia Madani song,Jan 19
@Victoria_Brown8,Madani Sahari aims to make Malaysia an hub for energy efficient vehicles in ASEAN @UKEC #ukecMSLS,"Aug 24, 2013"
@VipraharanBalan,YB utmost pls learn to speak up among PH council.LCS issue have been quiet after formation of Kerajaan Madani.DAP have been a horse to ride by PMX...No principal,Jun 8
@WallstreetRage,@Samir_Madani @Alexios1201 @QuantOil So Mexico oil would have the highest gravity whereas malaysia would have the lowest. Arab Light is mid.,"Apr 26, 2016"
@Wan1603,"Wanna bet how much million gov will spend on ""Malaysia Madani"" slogan?",Jan 19
@WanAzriFaiz,"Hopefully, the true value of this madani will be translated well in the idea of Building Malaysia Madani launched by Anwar Ibrahim.

God willing.",Jan 19
@WanAzriFaiz,"Malaysia is now in a position to really want madani practice in development.

What's the point of building skyscrapers when there are still marhaen people sleeping on the ground?",Jan 19
@WanAzriFaiz,"This is the real meaning of madani - when rulers don't put aside religious and moral values aspects in administration.

When western countries want to preach about sexual freedom that supports LGBTQ, Anwar simply assured that the movement will never be recognized in Malaysia.",Jan 19
@WanAzriFaiz,"We have our culture We have our ways.

Madani development will never penetrate religion, culture and traditions in the name of progress or freedom.

As a citizen who works in skyscrapers and eats in street stalls, I support the original value of madani development in Malaysia.",Jan 19
@WanitaTenang88,#KerajaanMadani Gagal,Apr 1
@Warhammer8881,"You don’t need Malaysia Madani, a simple common sense tells that we should treat animals and humans respectfully. If they can beat old man that bad, how bad they are treating the captured dogs?",Mar 24
@XianEn2,"If using party money, then it's totally a political events ady la lol. This is a government event and using Malaysia Madani's logo, although the chosen venue maybe got some agenda sikit. But I don't mind using my tax payment to let other people enjoy the meal.",Apr 26
@YeohCC,How many seats to request from Kerajaan Madani coalition? Why not Muda join back PN coalition seems Muda President's sifu already working close with PN and request seat from PN coalition,Jun 12
@YoungbloodRS,Kerajaan Madani my derrière la.... Just introduce the GST if you can't balance the books. Just too egotistic to admit that you were wrong to remove the GST. Now resorting to clawing back tax dollars through these methods. End of PTPTN. Who will put their money in there anymore?,Mar 27
@YujirosBITCHHH,HAHAHAHAHA...creative mindset warga netizen Malaysia. Use my post as a like Button. #SHIBAI #MADANI,Jun 14
@ZaLaoshuai,"I just watched ""How Can I Get Out Of Homelessness? | Homeless In Singapore""  on Youtube. Can u imagine in the advance country like #Singapore still hav homeless ? At least better d USA, how abt in #Malaysia ? Is d Kerajaan MADANI looking in d problem? It should be more  in KL",Jun 17
@ZainAbrams,Have fleets along our coastlines. Have modern jetty for modern day fishing boats. Warehouse style Pasar near piers. Develop the fish market environment  @rafiziramli #MalaysiaMADANI,Jun 7
@ZarifZakir,Can't believe the weekend futsal group changed from futsal keluarga Malaysia to futsal Malaysia madani ,Jan 24
@ZuluTrade,"Let your trades speak for you!
Boost your returns with ZuluTrade by simply sharing your signals.

#zulutrade #copytrading",Jun 11
@ZuluTrade,"Let your trades speak for you!
Boost your returns with ZuluTrade by simply sharing your signals.

#zulutrade #copytrading",Jun 17
@ZurainahMusa,"The mothers in this country has fought to make sure their children deserve their rights. Receiving rights is justice, justice delayed is justice denied.

#kerajaanMadani 
#ZurainahMusa
#FamilyFrontiers 
#PindaPerkara14 
#SayaJugaAnakMalaysia",May 18
@_SyedIbrahim_,"Under Unity Govt, PMX @anwaribrahim has introduced Malaysia MADANI which focuses on green practises and sustainable development. Presented a holistic budget, RM209m for cleaner river initiatives, RM1b for flood mitigation, RM38m for endangered species preservation et al.",May 9
@_aisyahsss,Yall what is malaysia madani yalll,Mar 6
@abdharilahairi,"Mantap YAB PMX
#KomunikasiKomuniti
#MalaysiaMadani
#PMO
#BumantaraBayu",Mar 22
@abettuna,"Meow meow
Malaysia Madani",May 16
@adamraouf96,Keep up the good work Kerajaan Madani,Jun 13
@admluq,"If Kerajaan Perpaduan is to stay relevant, i think its best to hurdle all strength on all sides to defend it. Not just limited to a few key spokespersons. Give people something new and fresh, invest and put the youths of Madani in spotlight. Its okay for them to make mistakes.",Apr 30
@ahmadilatif,"Why our Malaysia politics now is very messy? Cos voter allowed  their vote dictate by political party. Next time vote based on candidates, not party. Kerajaan Madani is a proof that our politician know how to kawtim to create a government.",May 5
@aiensyamsul,"Sblum fireworks ada tarian naga. Meriah jugak sambutan CNY kt Bukit Bintang ni 

Gong Xi Fa Cai! May all your dreams come true. I wish you a very happy new year with good luck, health, and prosperity #MalaysiaMADANI",Jan 22
@aimi_sa1,"It's gross when hcw nor penjilat hcw used kerajaan madani as hostage. All of them r experience n expert making pt as hostage. They themself has bully, harass n kill pt for more than 100y!
@KKMPutrajaya @DrZalihaMustafa @dochelmy @anwaribrahim @rafiziramli @fahmi_fadzil",Apr 2
@ainnnajihahh,"Knowing that RAHMAH initiative for Hari Raya was totally overwelcomed by Malaysians, the government might felt that their initiative was totally successful and reasonable.

#MalaysiaMADANI #RAHMAH #HariRayaAidilfitri #hariraya2023 #EidUlFitr  #عيد_الفطر_المبارك #rayakansebulan",Apr 21
@aiyook,Automatic citizenship for any1 born in Malaysia and for foundling- babies dumped w-out birth certificates. Baru namanya madani! #MalaysiaMADANI  #righttodocumentation,Jun 17
@aiyook,I hope Mentega Terbang goes on @netflix or @Disney or @PrimeVideo. Sod those who are always policing faith and Art. Constantly  inciting hate and violence and anti intellectual.. #MentegaTerbang #MalaysiaMADANI,Mar 4
@aiyook,It's rather weird that PH and UMNO have an electoral pact for up-coming state elections. How exactly is DAP and UMNO going to convince their voter base to vote for each others party?!  Seriously! Many won't be voting  *facepalm* #MalaysiaMADANI  #PRN,Jun 8
@aiyook,"Sin tax is in, going straight into healthcare! Good to news :) #BudgetSpeech2023 #unitygovernment #DSAI #PMX  #MalaysiaMADANI",Feb 24
@aiyook,This up-coming state election is a good time to encourage the thinking of decentralisation. The State does not have to follow federal. But.... *facepalm* #MalaysiaMADANI #PRN,Jun 8
@ajoyaesthetics,"""Malaysia Madani"" is going to be a tough period for rich ppl.",Feb 25
@alanalaidin,"Not only the current Education Minister pales in comparison to ""black school shoes"" minister performance, she isn't even on par with the previous ""Nobita's principal"" hairdo minister.

Hands down the worst political appointee in the so-called ""Malaysia Madani"" government.",Jan 28
@alphaque,"Ok, what.

If they're short and struggle to make ends meet in May, Kerajaan Madani will just give them more cash handouts or subsidies to make them happy.

After all, it's only coming out of the taxes you're paying, and you voted this government in.

Fair, isn't it ?",Apr 9
@alphaque,"Terrible, that elderly man used his face and body to obstruct the swish of the stick wielded by the MBPJ enforcement officer.

He obstructed with such violent force that it left a welt on him.

Kerajaan Madani should fully prosecute him for his impertinence.",Mar 29
@alwinhimself,oh wow this lagu Malaysia Madani is trying really hard,Apr 30
@amaraeish09,"Hello DS @anwaribrahim any update about E-Pemula  Im so broke rn !!!
#epemula2023
#Malaysia 
#MalaysiaMadani 
#anwaribrahim",May 22
@amirulruslan,"I'm just going to say it: Islam Hadhari, Malaysia Madani, Keluarga Malaysia, whatever, there is something somehow too deeply lacking and provincial with those government mottos. 1Malaysia however was simple, to the point, and iconic — no matter what you thought of Najib.",Jan 19
@amirun_mizan,"BURSA ni alright tak alright?

#MalaysiaMADANI",Mar 14
@ammeownghesayoo,My first time giving fucks about bajet negara and watching live malaysia madani on television,Feb 24
@amshar229,Last time org bitter dengan istilah kerajaan perpadun/unity. Now they move to Madani. Twitter is healing. Consistently.,Jan 20
@amsyaf2596,"Prime Minister (father) approved the appointment of economic advisor (his daughter) , with no objection by the finance minister ( u guessed it - her father)... Malaysia Madani, nepotism is the way to go",Jan 29
@anass_nabell,"I will be go to Himpunan MADANI Kedah around 7pm tomorrow!

#MalaysiaMADANI",Apr 27
@andrew_ongkh,#MalaysiaMadani confiscates Rainbow watches and sex toys but encourages vaping.,May 22
@andrew_ongkh,"@Pita_MFP has a joint manifesto with his allies even before being sworn in.

Their 23 point pledge explicitly states what they will do.

It's been half a year and we haven't seen a common policy document from #MalaysiaMadani.",May 22
@anisfdzl,"Malaysia Madani make me realise on the name of Madani (city of Medina), the history of hijra, when The Prophet SAW transform Yathrib to Medina, from a jahiliyyah to Islamic and developed city :) #impressed",Jan 25
@annatanway1,#MalaysiaMadani the best,May 9
@annatanway1,Kerajaan Madani fair and square to all..,Mar 6
@annatanway1,"budget for malaysian citizen

#MalaysiaMadani
#PMX
#Belanjawan2023",Feb 28
@annatanway1,"thank you 
#PMX #KerajaanMadani #KerajaanPerpaduan",Apr 30
@anti666tv,Episode #0002 of the Atem & Rust series. Writing a stream overlay tool for raspberry pi.,May 28
@anuaqqq,"8. Timb Menteri Pend book flight for Johorean teachers to fly back to S’wak for CNY. You need to do that for all the raya okay, inc Gawai, Thaipusam, Deepavali, etc. or else you are straight out given preferential treatment. 

#MalaysiaMADANI fail",Jan 24
@anwaribrahim,"Congratulations and best wishes to His Excellency @MBA_AlThani_ on the appointment as the new Prime Minister of the State of Qatar. 

#MalaysiaMADANI",Mar 7
@apalamsia,"Lynas Rare Earths Limited of Australia, a country with a continent sized desert, wants to dispose toxic radioactive wastes to tropical Malaysia, where it can possibly leach into the ground and sea due to the high rainfall and floods. WHY?","Apr 1, 2021"
@asmasafyaa,Ok we will put on hold Ayra’s sspn registration until someone from opposition asks what’s the benefit to invest in sspn anymore now that there’s no tax relief starting next year #sspn #taxrelief #kerajaanmadani,Mar 28
@asyrazul,Im sorry but malaysia madani just doesnt have the oommphh as a national tagline. Too complicated. Keluarga Malaysia & 1 malaysia are better imho.,Mar 30
@azimjasmin,"Thank you for the report. We will take action against this player, and your team will be rewarded the rarest skin for random operator. #WeSeeWeCare #MalaysiaMadani",Jun 16
@azizmbongkit,"Assalamu 'alaikum. Bonjour. Annyeong. Reconnaissant to be alive. Aujourd'hui c'est Saturday Samedi 11 Fev 2023.

Anwar is still PM. Salam Malaysia madani. 1 USD = 4.33 MYR. Still strong.

Casemiro is still banned. Eriksen is still injured. And, so are a host of players.",Feb 11
@azizmbongkit,"Assalamu 'alaikum. Bonjour. Annyeong. Salam Malaysia madani. Aujourd'hui c'est 24 Fevrier 2023. Friday ou Vendredi

Anwar is still PM. 1 USD = 4.43 MYR. Still strong. Will not take my blood sugar reading this morning. I finished eating one bag of kuaci. So, it's screwed up.",Feb 24
@azizmbongkit,"Assalamu 'alaikum. Bonjour. Salam Malaysia madani. Annyeong. Aujourd'hui c'est 25 Fevrier 2023. Samedi ou Saturday.
Anwar is still PM. 1 USD = 4.44 MYR. Still strong. This is the weekend where Manchester United face Newcastle in the Carabao Cup finals in Wembley. Surreal isn't it",Feb 25
@azizmbongkit,"Assalamu 'alaikum. Bonjour. Salam Malaysia madani. Annyeong. Aujourd'hui c'est 28 Fevrier 2023. Last day of Fevrier. 2023. Time is fleeting.

Anwar is still PM. 1 USD = 4.47 MYR. Still strong.

My blood sugar est 8.1. BP is 151/105. High. C'est come ça. It is what it is.",Feb 28
@azizmbongkit,"Assalamu 'alaikum. Bonjour. Selamat hari Juma'at. Salam Malaysia madani.

2nd day of Ramadhan 2023. Make the most of the month to become a better muslim.

There is no EPL this weekend. Just international games. Qualifiers. Boring. Hope England lose to Italy.",Mar 24
@azizmbongkit,"Assalamu 'alaikum. Good day. Bonjour. Annyeong. Reconnaissant to be alive. Alhamdulillah.  Aujourd'hui c'est 8 Fev 2023. Wed. Mercredi. 

Anwar is still PM. Salam Malaysia madani. 1 USD=4.30 MYR. Still good. Holding on. Too early. Need to check my blood.",Feb 8
@azizmbongkit,"Assalamu 'alaikum. Good day. Salam Malaysia madani. Bonjour. Aujourd'hui c'est 27 Jan 2023. Friday. Vendredi. Almost a month gone this year.

Anwar is still PM. 1 USD = 4.25 MYR. My blood sugar level is 9.2. Very high.

Salam Juma'at. Friday prie.",Jan 26
