Twitter Username,Post,Date Posted
@chapree,"Langkah Sheraton

Global pandemic

Liverpool finally won EPL

2020 is mad","Jun 26, 2020"
@chelle_yesudas," As we can see, with Langkah Sheraton, when it comes down to a face off, Virgos may have the numbers","Aug 25, 2020"
@chelle_yesudas,"A major problem with a dwindling civil society movement post-Langkah Sheraton is that there will be no dependable voice that will boldly call for equitable access to COVID-19 vaccines. VVIPs can freely muscle their way to the front of the lines, no commitment to affordable prices","Jan 22, 2021"
@chelle_yesudas,"Anyone else having vivid dreams of the people in Pakatan Harapan or PN, since the un-birthday of Langkah Sheraton (because their real birthday is on 29 Feb 2024) is approaching us","Feb 7, 2021"
@chelle_yesudas,"As we recall the 33rd anniversary of Ops Lalang, how do people reconcile this meaningful piece of history against the present day chicken coup activities of Langkah Sheraton and the close brush with ""darurat kesihatan""?

Thoughts
@nalinielumalai
 @eikologyy","Oct 27, 2020"
@chelle_yesudas,"How's all those people that told us ""Langkah Sheraton was a good thing"" doing this evening hey","Aug 15, 2021"
@chelle_yesudas,"I mean i always do but after Langkah sheraton, the tone has kind of changed","Jul 11, 2020"
@chelle_yesudas,I'm here for the Langkah Sheraton redemption arc on Twitter,"Aug 14, 2021"
@chelle_yesudas,"If anyone will understand Myanmar's pain of having voted in an election (this is not a comment on how ""free or fair"" it was) only to have the following years being run by a bunch of people they didn't vote for, it would be Malaysia post-Langkah Sheraton","Nov 12, 2021"
@chelle_yesudas,"If this PM 9 debacle & Langkah Sheraton are not your alarm bells for how helpless & disenfranchised people are in the democratic process, then let me know what your alarm bell looks like","Aug 19, 2021"
@chelle_yesudas,Langkah Sheraton aftermath i think,"Apr 16, 2021"
@chelle_yesudas,Never one Virgo I ever met in my life be doing this without some Langkah Sheraton behind your back sis,"Mar 17, 2021"
@chelle_yesudas,"No no i have no info, just seeing ppl evolve from Langkah Sheraton to now je hehe","Aug 14, 2021"
@chelle_yesudas,"Not the timeline anyone wants - 2 years after Langkah Sheraton, Maria Chin is tweeting about Merdekarya's raid","Feb 24, 2022"
@chelle_yesudas,"One year on from Langkah Sheraton, am mourning for another Malaysia in a different universe where 
@DrDzul
 was our health minister throughout the COVID-19 crisis","Feb 23, 2021"
@chelle_yesudas,"People asking why did Malaysia not have a #CivilDisobedienceMovement like Myanmar after Langkah Sheraton, no short answer because it is complex but

1. We did not have decades of junta rule 

2. People wasted energy laughing at ""Siapa Muhyiddin"" lady instead of organising

Sekian","May 7, 2021"
@chelle_yesudas,"Post Langkah Sheraton is the only time I feel that it is actually safe for me to be 100% transparent with my political views online, in family chat groups, on Facebook because my views are no longer controversial","Oct 12, 2020"
@chelle_yesudas,"Q: how badly did Langkah Sheraton hurt you, as a Malaysian?
A: im watching Singapore's elections and hoping they do better than us","Jul 11, 2020"
@chelle_yesudas,"Someone understands sorry after langkah Sheraton, i dont know what everyone was expecting","Jul 12, 2022"
@chelle_yesudas,"The one thing that I have been hearing less after ""Langkah Sheraton"" is ""their heart is in the right place""  and good riddance, what a pointless take","Sep 2, 2022"
@chelle_yesudas,"The thing that astounds me the most is Trump's insistence on his ""non loss"". The very same with the grey area moves of Langkah Sheraton.

Overconfidence and the will not to be held accountable are dangerous opponents for democratic institutions.","Nov 8, 2020"
@chelle_yesudas,"The whole ""if you don't pick male politician X, the country will be destroyed"" narrative really needs to be buried after the Langkah Sheraton business because mindless ultimatums should not be the ground for nation-building, but people love ultimatums like 11.11 sales apparently","Jul 6, 2021"
@chelle_yesudas,"This conversation makes me wonder if we are already reset into 2020 because something much worse awaits us in 2022 

Yes but what will we do to stop covid19 from spreading 
1. Tell Dr dzul covid19 is coming
2. Tell um someone about Langkah Sheraton
3. Implement mco?","Sep 27, 2020"
@chelle_yesudas,"i feel like we really late bloomer dgn COVID19 since langkah sheraton, betul x","Jun 15, 2021"
@chewyalex,Langkah Sheraton is when the shit hit the fan la... Such a tool minister.,"Oct 2, 2020"
@chiafook2013,"Don't put this on god, it was langkah Sheraton.","Aug 16, 2021"
@chooiyc,"2020: Langkah Sheraton... not rejected by ppl's mandate? Yet forced a move to be in Gov
2022: still boycotting 1 person/party...

Again, Rakyat, nation, economy, future, bigger picture, etc. are never in their minds.

Stability #KeLaut","Nov 22, 2022"
@climateaidil,i’ve engaged with her across some events including a public policy competition on climate change. i can attest that she remains brilliantly in touch with environmental politics even after langkah sheraton.,"Nov 18, 2022"
@cloudymio,"tw / suicide 

tbh the major reason why i voted for them was bcs when they were they gov they tried to decriminalize suicide but we didn't get to see that happening because the langkah sheraton sial happened :')","Nov 20, 2022"
@colo2qualer,Malaysia is doomed since langkah Sheraton. Lets sync our prayers for those 'schemer of things' to reach a disgraceful and humiliating end in their lives,"Dec 5, 2021"
@connerylazenby,Don't be surprise if turnout is low (pandemic or not). But the state must know dissatisfaction of the people. I don't think the state will listen to the people merely with votes. Look at Langkah Sheraton.,"Dec 8, 2020"
@connerylazenby,"Turning points of our nation's history:  
1. 1948 (British rejected the People's Constitution)
2. 1969 (May 13th Race Riot) 
3. 1981 (Mahathir becomes PM)
4. 2020 (Langkah Sheraton)","Jul 4, 2021"
@cookieecosmic,Feel like the country has been cursed from the time Langkah Sheraton happened.,"Dec 22, 2021"
@creamcaramello,I feel like he lost the votes and people's trust after his stint in Langkah Sheraton.,"Nov 20, 2022"
@cuddyjah,"Not to mention the only mandate they have is by virtue of Langkah Sheraton, not so much the intended mandate given to them by the rakyat.","Aug 19, 2021"
@cuddyjah,not me reading a research paper about Langkah Sheraton at this time of night.,"Aug 1, 2021"
@cvsathiya,We have a failed and non inclusive government because of you moo and langkah Sheraton. #KerajaanBangsat #Kerajaangagal,"Aug 13, 2021"
@cygaraga,"9. labour exploitation that has been exposed by Al Jazeera.
10. group of migrants treated badly, chained by sprayers.
11. Pudin Dollah & Rina Harun used OKU as props in propaganda video.
12. Musa Aman has been dropped all 46 charges against him.
13. Langkah Sheraton","Jan 12, 2021"
@damiakhairul,this video was taken aft langkah sheraton.,"Oct 26, 2020"
@danielhvqeem,"Something big is about to happen to Malaysia and I feel ecstatic and fearful.

What will happen and who will take over? Akan ulang balik ke Langkah Sheraton? Akan ada yg melompat but at the same time nanti tikam belakang?","Jul 29, 2021"
@dankerdahari,"#KBK (Kepala Bapak Kau), how is it our fault? We did not subscribe to your “Langkah Sheraton” neither did WE come out and say - “We have the numbers”","Oct 26, 2020"
@dapmalaysia,"The Langkah Sheraton NFT Project will be officially open to the public on 31 Aug 2022, in conjunction with Malaysia’s National Day. The NFTs will be available for minting by everyone at 45 $MATIC each.","Aug 1, 2022"
@dapmalaysia,"Up until today, RM2 billion in Takaful funds through MySalam have helped 1 million B40 Malaysians. An initiative by the Harapan Government in 2019, its fund size would have doubled to RM4 billion to include M40s, but fell through after Langkah Sheraton.","Sep 2, 2022"
@dapmalaysia,"You can now own a digital copy of the “Langkah Sheraton NFT Project”. The 120cm x 160cm oil painting was created and completed by Tony Pua in January 2021 as part of a curated project to celebrate the birthday of DAP veteran 
@limkitsiang
.","Aug 2, 2022"
@darrenlam76,And along the chain.. will be Sheraton Hotel and the account/sales person whom provided the venue for them to make Langkah Sheraton. ,"Jan 23, 2022"
@darwinazulkifli,"I'm seeing some replies saying PH this PH that,let me make this clear:

in my eyes,PH's win was not theirs,it was the Rakyat's,the people made it happen,this is what makes Langkah Sheraton and PN governance so infuriating,it was a spit in the Rakyat's face","May 19, 2022"
@dashranyohan,Anwar pre-GE14 was way better than Anwar post-GE14 and post-Langkah Sheraton.,"Jun 29, 2021"
@dashranyohan,"As a Malaysian, I am not only incredibly happy for people in the US, but Biden's victory also fills me with hope. 

We will not forget Langkah Sheraton. We will not forgive egoistic, selfish men who have repeatedly try to undermine our democracy for their own personal gain.","Nov 8, 2020"
@dashranyohan,"If we apply AHL to Langkah Sheraton. 

Maszlee, for example, chose not to follow Bersatu. He got sacked. Becomes independent. Legal. 

After that, he chose to join PKR before Parliament was dissolved. Illegal and katak. 

(No dig at MM who's very principled. Just example)","Nov 2, 2022"
@dashranyohan,"My point isn’t that there are so many people better than Anwar. I wasn’t comparing. I just said Anwar pre-GE14 & Langkah Sheraton is better than Anwar now. 

And I certainly didn’t say I want Anwar to give in to UMNO. I want Anwar to destroy UMNO ","Jun 29, 2021"
@dashranyohan,"This is because usually, DUNs bubar together with Parliament. 

However, since Langkah Sheraton, there have been many DUNs that bubar (i.e. Sabah, Melaka, Johor) and subsequently we've had state elections.","Oct 11, 2022"
@datuk_daus,So much of the PAS ppl showing their unwillingness to join PH as they claim its against what the people choose. “Langkah sheraton” what u give u get back. ,"Nov 28, 2022"
@davetoh_2020,"@MuhyiddinYassin
 who orchestrated langkah Sheraton and betrayed PH??? Don't speak of maruah when you do not understand the meaning. Worse, you sound like that hypocrite Najis 
@NajibRazak
. On wait - both from DUMNO 
@umnoonline
  - no wonder la!!!","Mar 1, 2022"
@davetoh_2020,"@chedetofficial
 has no sense of moral decency. The last straw was his unashamed betrayal at Langkah Sheraton. 

NO MORE Tun pls. 

We move on and FORWARD.",Mar 20
@davetoh_2020,"I think prior to langkah Sheraton, all 3 parties i.e. 
@dapmalaysia
, 
@PartiAmanah
 and 
@PKR_MALAYSIA
 were consistent in their direction and policies but were  unanimously played out by 
@chedetofficial
, 
@MuhyiddinYassin
 and 
@AzminAli
. Unfortunate for the rakyat.","Mar 1, 2022"
@daviesya13jan,Betul2. He's not relevant anymore.... actually he's the real c*#*#$*. Zaman dia dah berlalu. Once upon a time he was  but after the Anwar syndrome and langkah Sheraton....hanya orang buta hati je yg tak nampak the reality!,"Nov 1, 2022"
@dawnharun67,They are still trying out langkah Sheraton ke2. Hopefully YDA has those around him in seeing the bigger picture. A better more dynamic Malaysia away from recism and extreme groups claiming to be more islamic than the rest of the world. Iranians are finally realising it.,"Nov 22, 2022"
@dearsham,Langkah Sheraton still fresh in my mind !,"Nov 16, 2022"
@dearsham,Langkah Sheraton! What a betrayal. ..now its instant karma! You nvr got the blessings of your boss and the rakyat...let this be a lesson to all MP' s ...tak berkat,"Aug 16, 2021"
@deebankumar_10,"PH naikkan gaji minimum 900 ke 1050 (2019) ke 1.1k (2020). Naikkan gaji minimum 1.2k untuk 57 bandar (2020). PH did promise to incrementally revise the minimum salary, by the end of their supposed term in 2023 to achieve a minimum salary of 1.5k. Alas, Langkah Sheraton happened.","Jan 27, 2022"
@dhabitahzainal,The political situation here in this country has been one hell of a wild ride since Langkah Sheraton. I wonder how this will be told in history books in the future (or if it ever will at all).,"Aug 13, 2021"
@dhabitahzainal,When was the last time you were able to open and scroll twitter peacefully without the need to maki kerajaan? Feels like we've all lost this privilege since Langkah Sheraton happened.,"Dec 26, 2021"
@dharshinee_sk,"Because Anwar gave way again for the betterment of the country because Mahathir was just too stubborn by not supporting him back

Is this even a question when we all know what happened after that, remember the hate that was spread the day after langkah sheraton ?","Feb 4, 2021"
@dharshinee_sk,"Everyone is aware on why she left PKR, it was definitely not about the space but it was because she had to follow the leader of her choice that curated Langkah Sheraton

So stop the gender card, looks kinda petty when it comes from a supposedly new progressive party ","Feb 17, 2022"
@dharshinee_sk,"This was during Langkah Sheraton brother, we had cases then but I guess the SOP was not that strict yet but nevertheless they’re practicing double standards now ","Oct 26, 2020"
@diainthecity,"why use backstab when u can turn Langkah Sheraton into a verb, indeed…","Jun 11, 2022"
@dinahmuhd,"if you care about your loved ones who died during covid, it’s just not about the pandemic. it bcs how irresponsible they are for the people welfare & that’s how langkah sheraton happened. 

they didn’t care as long as they’re in power.","Nov 16, 2022"
@dirty_kukie,"Last and not least, compared to Langkah Sheraton, this is fair & I accept it wholeheartedly. After all, some traitors are down as well.

My last word, I have a secured job, assets, & investment portfolios. I ask nothing. To the voters that voted for them, are you well off?

Hek.","Nov 20, 2022"
@dirty_kukie,"Tbh.. LGE was quite..bongkak..at that time.

DAP is well known but not popular in rural areas. Urban saw voters swing to GPS.

Instead of ambik hati Sarawak leadership, LGE being asshole. Hence GPS distance themselves from PH.

GPS only champion MA63 after Langkah Sheraton.","Oct 18, 2022"
@dli85,Scheme of thing + Langkah Sheraton plan activated.,"Nov 17, 2021"
@dochelmy,"I recall chatting with a friend from UMNO, telling him that the biggest loser in Langkah Sheraton was UMNO - because it prevented UMNO from having to make the tough decisions to move forward.","Nov 23, 2022"
@doeharis,"All of these chaos don't happen if Muhyiddin and his defaulters did not betray rakyat's mandate in Langkah Sheraton, you were already in a majority government.","Aug 18, 2021"
@domesticgod8,After langkah sheraton voices of youths are never taken seriously ,"Nov 5, 2020"
@domesticgod8,"Can’t wait for ge15 !!!!!!!!
Time fix this injustice of langkah sheraton","Sep 4, 2020"
@domesticgod8,Dare PN govt to do it. Shut down the whole economy. May those who elected PAS UMNO & MPs who supported Langkah Sheraton feel the burn too.Don’t say we didn’t tell u how corrupt these dirty politicians has been for ages,"Jan 24, 2021"
@domesticgod8,"Give them hell ms yb Hannah . 

Rakyat is fed up of kleptocrats.We wants robbers in jail. 

We want our tax money back fr #1mdb & #src

Rakyat is fed up being cheated by langkah sheraton devils

Millions of rakyat Msia wants wrath of heavens upon those wolves in sheep clothing.","Jul 13, 2020"
@domesticgod8,Glad to see many citizens are rational after langkah sheraton and knows who are traitors and who are true leaders of Msia,"Mar 8, 2021"
@domesticgod8,Hopefully the lobster didn’t not affect his judgement but it’s high hopes after langkah sheraton,"Aug 7, 2020"
@domesticgod8,I think Malaysians schools should teach our students about election s and how to read the votes at a young age. Since Langkah Sheraton happened and that betrayed pru14 voters mandate,"Nov 5, 2020"
@domesticgod8,"In entire history of Msia, a major betrayal in the middle of a global pandemic like langkah sheraton has never happened before.. no one can top this PENGKHINATAN on voters mandate ! Stop lumping traitor w elected officials","Oct 3, 2020"
@domesticgod8,Injustice happening over and over since langkah sheraton,"Feb 23, 2021"
@domesticgod8,It’s a difficult path but rakyat is not blind to the injustice happening to society after langkah sheraton. No one betrays rakyat’s GE14 mandate and goes unpunished,"Jul 13, 2020"
@domesticgod8,Keep on fighting for justice . Msia is terribly wrecked w injustice since langkah sheraton,"Jan 24, 2021"
@domesticgod8,Let’s sue all the traitors of langkah sheraton,"Dec 1, 2020"
@domesticgod8,"Msians living in dramatic times .. sky rocketed living costs, chicken supply disruption, shocking double std law since langkah sheraton , pandemic killing sick and old folks #dramatictimes","Jun 17, 2022"
@domesticgod8,M’sians are being cheated over and over and over by traitors since langkah sheraton,"Feb 15, 2021"
@domesticgod8,Nothing has gone right for the current govt ever since langkah sheraton . Indeed something greater is at work .,"Jul 6, 2022"
@domesticgod8,"PH is the govt after GE14 
Anyone who joins PH makes no difference unlike what happen at langkah sheraton","Jul 30, 2020"
@domesticgod8,PH never marginalized any state after they won ge14 but after langkah sheraton the new govt did marginalized mp mp fr PH in many way ie cancelling their funds to the state fr federal,"Nov 26, 2022"
@domesticgod8,Rakyat has the ultimate power to remove all these  two legged “ garbage “ from langkah sheraton coup ... just watch pru15,"Aug 26, 2020"
@domesticgod8,"Those involved in Langkah Sheraton were not charged for buying over MPs

Sabah MPs who did not jump ship to join PN had lodged police reports on same thing happening 

MACCc is just  while the Parliament is being hikacked","Sep 3, 2020"
@domesticgod8,Voters mandate at pru14 was totally ignored and betrayed by evil of langkah sheraton,"Oct 20, 2020"
@domesticgod8,When langkah sheraton happened where were these self proclaimed “ patriots “ ???????,"Jul 1, 2020"
@domesticgod8,did those frogs do a training before langkah sheraton?,"Aug 7, 2020"
@domesticgod8,total disregard of voters mandate since langkah sheraton,"Feb 2, 2021"
@domesticgod8,“ Rm5 mil is pocket change “ quote by a BNUMNO minister who was under multiple corruption charges but escaped after langkah sheraton,"Jul 19, 2022"
@dteoh,thats a picture of Sheraton Imperial in KL but the Langkah Sheraton was at Sheraton PJ,"Oct 12, 2020"
@duchessofgp,Usually stage 3 comes with hair cutting. I cut my hair a bit during Langkah Sheraton sebab frust gila masa tu. I love my hair now. I want it to be longer and i will recolour them. Redder this time.,"Dec 10, 2020"
@dudewprettyhair,I don’t remember a day that the government and its ministers didn’t do something stupid since Langkah Sheraton.,"May 26, 2021"
@dyanasmd,"More people were upset with PM proposing darurat than staging the infamous Langkah Sheraton.

That speaks volume.","Oct 31, 2020"
@dyanasmd,"This feeling. This loss. 

Feels like Langkah Sheraton all over again.","Oct 25, 2020"
@dyeayna,"Anyway I was actually really upset when they removed her from MESTECC because right before the whole ordeal happened, I applied to a youth program under MESTECC and was so close to achieve my dream career but lol Langkah Sheraton happened","Nov 24, 2022"
@eXodes,You said “pendirian parti” doesn’t allow your party to join the coalition. But that wasn’t what I remembered during previous election when you executed scheme of things a.k.a Langkah Sheraton. ,"Nov 23, 2022"
@earthismixxiw,Yahh I know about the langkah sheraton. I bet that they still traumatised about the issue tho. Previous gov can't even trusted once. But yah people will blame anwar for this cabinets for sure. Like bro people reject to part wth him and he can't do anything ,"Dec 3, 2022"
@easonntann,"I mean like ok I get it T*n M did betrayed us by resigning, but by custom he does have to, when he lost confidence as a party leader?? Why lost confidence? BC BLOODY LANGKAH SHERATON LA. SO AT THE END WHOS FAULT CB ALL OF U SCOLDING ME IN THE COMMENTS","Nov 11, 2020"
@ede_421,"I sincerely want to know. Has Langkah Sheraton been good for business for Sheraton? Like when those Saudi royals were held in Riyadh, i.e. the Ritz-Carlton purge. Is RC okay with that continued association with a bloody purge and how has it affected sales (if it has)?","Jun 16, 2021"
@eismir73,"Another question, is there a guarantee that MUDA will not be as PPBM who stab PH from inside during langkah sheraton... They dun have grassroots, nothing to lose if the do that & everything to gain if doing it","Sep 11, 2022"
@eksk77,How about dont care? Even if they lost . Nothing is going to prevent another langkah Sheraton from happening,"Feb 22, 2021"
@elehelleyh,"DOK CANANG LANGKAH SHERATON, APPARENTLY THE MASSES DONT GIVE A SHIT","Nov 19, 2022"
@elisa_shafiqah,not me talking with an MP in clubhouse directly about the langkah sheraton and current toxic politics lmao,"Feb 11, 2021"
@elisataufik,"I dont know..
I think after Langkah Sheraton, some of them are so frustrated that they've stopped caring.","Feb 11, 2021"
@elisataufik,"That's why kat US, there's no chances of 'lompat parti' and langkah sheraton to tumbangkan the president. Because the president is genuinely elected by the people, and not appointed by anybody.","Nov 8, 2020"
@elishapaulraj,Muhyiddin stepped in for his own gain man. Stop making him look like the good guy! He left PH where he was a minister. What more to say? Are you forgetting Langkah Sheraton? Don't be fooled.,"Jan 31, 2021"
@elyasshahbudin,"That’s literally how Malaysia started to fall with high cases numbers of covid. Then tukar kerajaan sbb geng azmin yidin bodo buat langkah sheraton. Even in those times dr dzul should be accountable,kerajaan tak bubar lagi in that time.He get swayed with politics.","Nov 26, 2022"
@emacro,"@BFMradio
 Langkah Sheraton... Mahathir the culprit. Azmin the snake yet... Melaka state result shows electorate is basically dumb...","Feb 24, 2022"
@emerhafiz,"What stops you from supporting other PM candidates? You can easily issue another SD to support another MP hence nullify the current one. That’s what happened hours after Langkah Sheraton

Batu voters be wise vote PH candidate!","Nov 16, 2022"
@emo_xiuhai93,"Bro, what about the time MCA trying to sneak behind UMNO & signed the SD with PN? And also dont forget MCA was part of members in Langkah Sheraton. MCA has no fucking dignity, all is politaik",May 16
@emperorkc88,"Can you all bloody idiots from #KerajaanGagal stop milking the ""economy terjejas"" cow? You have not factor in all the damage you have done from Langkah Sheraton, PRN Sabah, darurat and whatever O that didn't work, and the lives that were lost from them. So shut it and get lost!","Jul 13, 2021"
@emperorkc88,Don't say like you are the innocent one. This is what you had brought upon yourself for langkah Sheraton. Seronok kan buat Kera Jadian Pintu Belakang?,"Aug 16, 2021"
@emperorkc88,"For those who justifies, enables the coup of langkah Sheraton, R U enjoying the current atmosphere?

In the name of certain lace & liligen, the incompetent entourage got power & still unsure what to do wit it. It has cost us dearly and people had died for nothing.

#KerajaanGagal","Jul 1, 2022"
@emperorkc88,"It's pretty hopeless at this point. If they really accept them, I can only say langkah Sheraton is really serves them right, coz they are also enablers. That might just be the only shot they can become the government and we are doomed.","Nov 6, 2021"
@emperorkc88,"No way. They did langkah Sheraton to justified and unite the dignity seekers. By all means, go for it. Ask them to support them back la! No need us.","Sep 1, 2020"
@emperorkc88,"You must do the right thing, and not keeping quiet or enjoying it when it benefited you. Have you not learnt from langkah Sheraton in the past? We as a voter just wanna live our life, maybe you can't see that from ur seat that is touching distance from the Golden throne.","Nov 22, 2021"
@enversavien,This youngster politician so naïve in Malaysia Politic. She wasn't learnt form Langkah Sheraton which most politician focus on power and money rather than serve for public,"Mar 27, 2022"
@estatebastard,"like how you seized peoples mandate with langkah sheraton????

punya bodo",Mar 11
@etherealdreamy,search on google about langkah sheraton.. so many articles about it . hard to explain here.. more details in the articles,"Feb 24, 2021"
@eupherism,"Thanks to Langkah Sheraton lead by 
@AzminAli
 & 
@MuhyiddinYassin
, now BN 
@DrZahidHamidi
 and 
@NajibRazak
 is back! Good job Azmin. 
@chedetofficial","Mar 13, 2022"
@ewaninahani,Might as well let Muhyiddin habis his term as PM after langkah sheraton - then you will finally see how incompetent he is.,"Nov 20, 2022"
@eyemeroll,"If only you don't do Langkah Sheraton, we all can heal faster.","Aug 15, 2021"
@eyemeroll,"That's what should have done before proceed with Langkah Sheraton.

Now we all paid the price.","Aug 11, 2021"
@ezzthedon,Of course. The architect of Langkah Sheraton.,"Jun 2, 2021"
@f15teen15,House of Dragon Season 1 is basically Team Green pulling a Langkah Sheraton.,"Oct 24, 2022"
@f15teen15,"If Mahaiddin fucks off in his sleep tonight, it will be justice for each and everyone that lost their life to the virus since Langkah Sheraton. 

Thank you Jesus Gandalf Harry Potter.","May 18, 2021"
@f15teen15,"If it's not because of Langkah Sheraton, the Annuar Musas, Tajuddins and Takiyuddins are planting jagung at their kampungs already. 

Now they are Ministers and heading GLCs.","May 25, 2021"
@f15teen15,"Kleptocrats all came from UMNO

UMNO participated in Langkah Sheraton

UMNO is part of the current failed PN Government 

Heck even everybody’s favourite Deputy Speaker is from UMNO

Don’t forget this please.","Aug 15, 2021"
@f15teen15,"Since Langkah Sheraton till today, tell me what has DAP done wrong that is triggering so many of you now? 

I genuinely want to know.","Dec 18, 2020"
@f15teen15,This resigning without consulting part I would never understand. He’s not absolved of any blame in Langkah Sheraton.,"Jun 5, 2022"
@f4hlm,"CSA, stay as opposition and tak dapat any jawatan? that doesnt sound like BN to me. Even masa langkah sheraton pun midin main scheme of things.","Dec 3, 2022"
@fAh9222,"After langkah Sheraton, we hardly to believe what you said.","Nov 26, 2022"
@fabulousblur,"Tun u realise that u can keep the law by not competing against anwar ibrahin during langkah sheraton, and now here u are pretending that u care when the truth is Abahcow is your ShitPuppet","Feb 15, 2021"
@fadira,Coming from the one who’s responsible for Langkah Sheraton. Haha. You are so funny!,"Jan 17, 2021"
@fadira,Those who are involved in the “Langkah Sheraton” are the ones betraying the rakyat. The end. ,"Nov 19, 2020"
@fahmi_fadzil,"Salam - this involves:
1) MC coordinating with DBKL to remove kereta usang;
2) redevelopment of Dataran Sri Angkasa as multistorey carpark (to fit 1,000 cars alongside other amenities)

InshaAllah something I’ve been working since 2019 (until Langkah Sheraton happened)","Nov 9, 2022"
@faisal_mn_,"Hard, even Agong giving his blessing on Langkah Sheraton. 

The whole system like  going down the drain.

Flushed and we still getting ","Feb 23, 2022"
@faisal_mn_,"You don’t have dignity 
@MuhyiddinYassin
 
Condemn corrupted UMNO, but still supporting it.

This tell us you are still UMNO by heart.

You dont have second thought on Langkah Sheraton, but not willing to pull support on corrupted UMNO. 

It is obvious Bersatu is only UMNO trojan","Feb 8, 2022"
@faizalhamssin,"Used to be Langkah Sheraton. Now, we have Langkah Zoom. #newnormal","Jul 8, 2021"
@farahamidi,"Idk how many Langkah Sheraton will be in the future, so RIP democracy! Agenda Rakyat? Is just an agenda, FACT: They want power. That's all. Believe me. This people just mad to have power. 

May Allah blessed Malaysia with  the right leader ","Aug 19, 2021"
@farhanyunas,Its Langkah Sheraton with 2 days public holiday and celup 1 jari.,"Nov 23, 2022"
@farisgump,"hopefully not la, i dont think BN would prefer that again considering how badly they lost.

orrrrr it could turn out like langkah sheraton once again, ydpa kena pilih pm baru from the available mps","Dec 2, 2022"
@farzaida,"Yall were in langkah sheraton. Yall were part of the non-elected government. Yall ARE part of the cabinets.

But when situation goes sideways, tibeh kau bukan kerajaan? Senang eh mcm tu. Tibeh kau tak responsible, tak take accountability.","Jul 8, 2021"
@fawzzzo,"If you said abt langkah sheraton were from ph punya government itself, look back sapa yg joined the meeting and who betrayed us.","Nov 20, 2022"
@fdajesfry,"I know we were disappointed by Langkah Sheraton before,

But please don’t skip to vote for the next GE, now the choices are clearer with the pengkhianat have shown their true colors during the Langkah Sheraton.","Aug 23, 2022"
@fdajesfry,"Rule of thumb to vote:

Do not vote any party, moreover figure who directly involved with Langkah Sheraton just at the start of pandemic, which threw all of us into this ‘ketidakstabilan’ and chaos.

Bijak Memilih #GE15","Nov 18, 2022"
@feistgeist,"Ask the ones who wanna instate RUU355. Kan they're in government.

And people thought I was overreacting after Langkah Sheraton. ","Feb 15, 2022"
@firdauspaklah,"Declined? What la this PMX
That Zahid is the worst lah
But PMX will survive lah, no more Langkah Sheraton
Zahid, Tok Mat, Zambry, Khaled & even Zafrul","Dec 2, 2022"
@firdauspaklah,"I think Sejarah is fine but must ONLY ajar on the event that happen. Let the kids explore on sapa betul? Sapa salah? Kesan? Faktor etc

Contoh is Langkah Sheraton. Just ajar the kids on what happen.","Sep 28, 2022"
@firdauspaklah,Langkah Sheraton.. Justified enough..,"Jan 13, 2021"
@firdzu,The GE14 tragedy (Langkah Sheraton) will happen again.,"Oct 25, 2022"
@firlibena,"what? now you know what mandate rakyat is right? then what happens at Langkah Sheraton? Mandat Rakyat at PRU14 is clearly for PH, now you learn something from this mandate rakyat, but its good for you, GL Dato'","Nov 27, 2022"
@fizealous,"Why are people panicking over the meeting at Tropicana labelling it as Langkah Sheraton 2? Relax, this is #KerajaanYDPA and our PM just had lunch with GPS leaders, which further strengthens Sarawak and PH tgthr. Stop exaggerating haha","Nov 26, 2022"
@fiziecool,"This US President 
@JoeBiden
 , just the same president that US have before.

Hope u guys US will have someone to ""Langkah Sheraton"" to get back the seat!

Dont know how to do it? Ask our PM!","May 21, 2021"
@fkrhzlkfl,Not just langkah sheraton laaa We all know things really went to shit when he sumbat Anwar dalam jail,"Jan 23, 2022"
@flashfaris,Langkah sheraton pun still time tu dah implement social distancing kan? Haha double standard my ass,"Oct 26, 2020"
@fmunaar,"Just admit it, you were hoping that this case will go away ever since you n Azmin carried out the Langkah Sheraton, Right?","Oct 26, 2022"
@folkloreswifty,"GPS usually doesn’t participate in political affair until formality is needed. 

They were not involve in Langkah Sheraton. Originally, Warisan was part of Langkah Sheraton. When Mahathir decided not to be part of it, Warisan u-turn. Followed by those in Pejuang after that.","Aug 4, 2021"
@folkloreswifty,"That’s why there was not enough MPs for Langkah Sheraton. It didn’t go as plan. Until Agong had an audience with every MP & ask them who would they support… Muhyiddin, Mahathir or Anwar at that time. That’s how Muhyiddin become the PM, cukup2 makan jak.","Aug 4, 2021"
@folkloreswifty,"You think we tak pernah salahkan Taib & tak take action? 

We tried. Our own politicians did. Dekat dinding2 penuh vandalism tulis Taib corrupt.

Ming Court tragedy in Sarawak (similar like Langkah Sheraton). you think we don’t hate him? Read up...","Nov 7, 2020"
@footprintsmgmt,Don't pretend like u are automatically absolved of our current dilemma. Never forget langkah Sheraton,"Nov 22, 2021"
@fordlynxrs,GE after langkah Sheraton? Did you forget Sabah and the surge in Covid? Selective memory?,"Oct 21, 2022"
@fordlynxrs,"When PH was in, too many race and racial issues brought up which almost stopped after langkah sheraton. Don't be obtuse la just for the sake of it.","Oct 13, 2022"
@friendsofadik,"If GPS & Warisan sided with Anwar, then what's left of PH wouldn't need all this wheeling dealing with UMNO right? These were the biggest losses from PH after Langkah Sheraton.","Oct 27, 2020"
