Twitter Username,Post,Date Posted
@darkus297,Are u triggered with my answer? Im so sorry.. So u think ydpa's advice is bullshit? . U know rn theres Akta Lompat Parti. fun fact : PN+GRS+GPS+ 16 Umno MPs who are not aligned to Zahid (including others remaining) is actually a joke. Same as you,Jan 20
@darliemalaysia,"Shine with whiter teeth and brighter confidence in just 1 week! With Darlie Natural Enzyme Whitening Toothpaste, you can enjoy more thorough cleaning with dense foam for 5x whiter results. Join Darlie and DOLLA to Outshine Your Fears today!",Jun 10
@dashranyohan,"Quick thoughts on Anwar's cabinet. 

THE BAD

DPM: UMNO President Zahid Hamidi, who still has trial involving 47 corruption charges. Most unprincipled move, but, probably the least surprising. Seemed inevitable from the get-go. 

We should criticise this every step of the way.","Dec 3, 2022"
@dashrox1,"There’s already a rift in umno, zahid side and bossku side. Bossku side are more vocal nowadays. Borneo parties support will be vital for the government of the day.",Jun 9
@dasmonyong,By appointing Zahid Hamidi as DPM already send the wrong signal to the world. Sorry to say no 2nd term vote from me,"Dec 3, 2022"
@datotahir,"What powerful alliance??MC is always talking rubbish, and a real TIN KOSONG.
FACT : NO party can topple the unity govt without BN(aka Zahid's)joining Hadi and Mahia ENBLOCK.Will this happen??v unlikely.",Mar 6
@datujomad,"My prediction, KJ/h2o will challenge zahid as umno president next pau","Nov 24, 2022"
@dayayna,"Pls dont forget yg zahid hamidi still has court cases, he has been accused of stealing fakir, asnaf, daif and anak yatim money. Even if he performs in his job now, this is still a fact and he should be punished for this.","Dec 25, 2022"
@deathstar_nft,Either way kalau bn + pn or bn+ph. The name suggested as TPM by bn will still be zahid. Nothing change. The only diff is the prime minister.,"Dec 3, 2022"
@dejkk59,The decision whether UMNO stay or leave the unity government lies with Zahid Hamid.,Apr 30
@delta13z,"Make it easy, if Agong said them to setup government with BN they also will have to appoint Zahid into ministry's position..and PAS also corrupted. Federal give them 400 millions, they not use it for rakyat  but bought new S400 Mercedes...","Dec 4, 2022"
@dericgleon,"but that zahid is the umno head and desperately wanted ""freedoms"", he would sure flexes his ""leverag on that anwar, no?",Apr 26
@dericgleon,"if this zahid apology thingy was really true, thats only possible when his boss anwar finally got kicked out and he wants to continue to live in umno world.

from observation, zahid doesnt have such character to apologize even when he is wrong.",Mar 30
@dericgleon,"so far, no sign showing that zahid fellow will not be president of umno in the near future at least till ge16.

if the green wave is solid, who helm umno presidency may not do any difference due to the shift of vote banks.",Mar 6
@dewasaid,"Ha..Ha..Ha...

If its true & the planned coup is not sanction by Zahid..He might be sacked from UMNO too..",Jan 6
@dhesi_darshan,Better Zahid BN to maintain peace. His court cases his problem to handle,"Dec 3, 2022"
@dibafiqa,what the fuck gais zahid hamidi wtf,"Dec 2, 2022"
@dikunon,"zahid hamidi actually doing something, yidin can finally speak aggressively without pdf, tiktok agreeing to work w gov.. truly a wild time to be alive","Dec 8, 2022"
@dinosugo,"The important to convince GPS, if BN pull out en-bloc for not appointing Zahid, gov still intact. But no for Zahid as TPM. Pls avoid all court cluster to be appointed as cabinet including LGE, Saddiq.","Nov 26, 2022"
@diraiskndr,I cannot with diba’s description of zahid hamidi hahahahaha lol she didn’t say it was him but he does comes to mind when I read it,"Dec 2, 2022"
@diraiskndr,Will not tolerate corruption oh? I hope he’ll get zahid hamidi in check,"Nov 24, 2022"
@dirty_kukie,"Good job, scammer. Dude scammed whole Malaysia.

Zahid Hamidi already been vindicated by the video. I should take my tweets down then & enjoy the whole process.",May 24
@discountanimegf,there are actual zahid hamidi stans now? oh we’re done i fear…,May 2
@dlimwc,mixed feelings. happy zahid is not PM (touch wood)/ BN didn't win . bad that PN/ Pas won so much. hrmph.,"Nov 24, 2022"
@docaliphee,I think one of the conditions PH had to agree with BN for the unity government is Zahid being DPM. Mengecewakan.. and si zaleha ni siapa???,"Dec 2, 2022"
@dogecoinMY,"This is unity government not PH government. Need to give and take. Stop treating it like PH won. If no zahid, he can just join PN with umno anytime","Dec 2, 2022"
@dr_armada,"Malays rejected PH because of DAP. They rejected BN because of endless corruption. Now after being cheated by Zahid ie BN has JV with PH, the Malays will teach Umno/BN a lesson they will never forget. Its Pas/PN to the fore. Its the Green Tsunami in the coming PRN!!!","Nov 29, 2022"
@dr_armada,"Mr Ram. All got cheated by politicians they voted! . Voted BN got AI as PM. Voted PH got Zahid the kleptocrat as Dep. PM. AI as PM holds Min of Finance too. Oops, I forgot,  they are like you,politicians aka conmen. Show la u got principle. Resign in protest Mr. Ramasamy.","Dec 4, 2022"
@drabdulrahim89,"If PN gov, they will become stronger n help ppl in UMNO to topple Zahid... Then PN will be stronger and put the last nail to the coffin for UMNO in GE 16","Nov 23, 2022"
@dragonball1515,"If don’t appoint Zahid, he will be slain in next Umno election. If PN crony won Umno leadership this government will collapse. So be realistic","Dec 3, 2022"
@drakh_germ,"Dont think so. If BN support PN, lame dah zahid kne tendang","Dec 3, 2022"
@dririshsea,"GE15 losses include 24 'core' traditional seats that UMNO won for decades. While causes collapse extend beyond GE15 to issues reform & corruption, Zahid's mismanagement of polls, handling candidates, promotion infighting, misreading ground & unpopularity as a leader important 2/3",Jan 11
@dririshsea,No question Zahid's role in govt and position in UMNO will impact stability.,"Nov 28, 2022"
@dririshsea,"Zahid is a party leader who lacks legitimacy in his own party after leading that party to a devastating political defeat. No one should expect his negotiations to be followed. UMNO needs to sort out its internal issues, have its party elections. Possible CSA allows time for this.","Nov 22, 2022"
@dylanlee131,"As hypocritical as it may sound, a coalition government consisting of Pakatan Harapan and Barisan Nasional is currently our best option. Yes, Zahid Hamidi is mired in corruption charges, but Anwar has made it clear that this issue was not brought up in the negotiations with BN.","Nov 22, 2022"
@earthlingion,"I kinda already expect zahid will be a TPM, given BN is in the picture. But I did hope my guess was wrong.","Dec 2, 2022"
@eaujins,zahid hamidi is the real winner here lol,"Dec 2, 2022"
@eddydaud,A case of musuh dlm selimut perhaps? you know lah Umno under zahid and remote control by najib mana boleh duduk diam playing 2nd fiddle to PH? I am just thinking out loud of course.,Mar 29
@eddydaud,"A little bird told me that gabungan  PH n Umno post PRU15 has been planned from the start the moment Zahid pressed for an early election during flood season. If the PRU15  were held this year after Raya, the PN dominated Gomen under Ismail Sabri will win handsomely for sure (1/2)",Apr 25
@eddydaud,"Anwar invited an unreformed Umno into his ruling coalition despite knowing the previous 3 under DrM, Muhyiddin n Ismail were brought down by Najib/zahid duo. I think Anwar knows exactly what he will face when having a coalition withan unreformed Umno. Time of reckoning has come.",Apr 22
@eddydaud,Anwar need to ditch Zahid and his Umno and team up with PAS for PH to reign for 5 years.,Feb 10
@eddydaud,Anwar's credibility as a reformer is eroded everyday that OKT Zahid Hamidi is in his Cabinet.,"Dec 3, 2022"
@eddydaud,"Fence sitters like me, feel like kena scam when Penyamun Umno join PH and OKT Zahid even got the TPM post and the very politically sought after Kementerian Luar Bandar n Wilayah, even got the Defense minister and if that is not enuf Mat Maslan got to be deputy MOF Minister too.","Dec 10, 2022"
@eddydaud,Headless Chicken Government - who is in charge of the Madani Gomen? Anwar Ibrahim or Zahid Hamidi?,Apr 30
@eddydaud,"I believe in PRU16 majority Malays who voted PH will vote PN because they felt cheated/tricked by the Anwar-Zahid Combo in PRU15, they will not vote an unreformed BN too, and PH will have to rely on their loyal vote bank lah. PRU16 will be very tough for all especially PH and BN.",Apr 3
@eddydaud,"I have had the chance to speak to Umno friends after pru15, the general feelings is they are not happy at all with where Zahid Hamidi is taking umno to.","Nov 25, 2022"
@eddydaud,I think Umno majority are playing time and just observing and keeping their thots to themselves....Zahid won't be Umno Presiden forever.,Feb 8
@eddydaud,"I wont call it an experiment, it was planned all along, from forcing the Ismail Sabri Umno led Gomen to call early election until Zahid was appointed DPM of the Anwar Gomen. I call it treachery, not experiment.",May 21
@eddydaud,"It won't happen, but maybe ada surprise from the Umno MPs not aligned to Zahid, lets see.","Dec 16, 2022"
@eddydaud,"Kleptokrat Umno is doing the same hatchet job on the Anwar Gomen that they did on the Muhyiddin and Ismail Gomen. If Anwar capitulate, and kowtow to Umno and get pardon for Najib and free OKT Zahid for sure the Anwar Gomen will fall in due time.",Apr 16
@eddydaud,Looking like more than a mile the way Zahid is steadily advancing kleptocrat Umno agenda under the cover of Madani.,Apr 6
@eddydaud,OKT Presiden Umno Zahid Hamidi. There I said it loud and clear.,"Nov 26, 2022"
@eddydaud,Strike 3 and Zahid shd be replaced immediately before he and his umno ministers in UG hijack PMX good intentioned agenda for our beloved nation.,Apr 6
@eddydaud,"Tak tahu lah Bro, i give up on this Umno long ago since it was under Najib and now worse under Zahid. 

Maybe its good if its destroyed and then maybe it can rise from the ashes of its own destruction.. lead by young leaders whoever they may be.",Jan 29
@eddydaud,"Tak tahu lah depa ni, hope Anwar can just tell zahid to tell Umno Sabah to stop the nonsense. Just do work to serve the nation, elections are over.",Jan 7
@eddydaud,"They supported corrupt Najib, they lost the Government to PH in PRU14.

They supported corrupt Zahid, and they are down to 26 seats in PRU15.

What would happen to Umno in PRU16?","Nov 25, 2022"
@eddydaud,"Umno Baru is dead its Zahid's Party now and did you say Malay interest? whoa, what a racist thing to bring up ",Mar 29
@eddydaud,"Umno now  under kleptocrat Zahid n Najib control will never get majority Malay support, repeat no majority Malay support, they are done for, kaput.

Umno now is kept alive by life support from PMX.",Apr 6
@eddydaud,"Umno under zahid has been effectively neutered by Dap and Pkr. 

Instead of parti keramat orang Melayu, Umno under zahid is now a party of wussies.",Jun 7
@eddydaud,Useless bunch of self serving clowns thats what Umno people under Zahid has become.,Jun 7
@eddydaud,"Well PH leaders nest together with kleptocrats out of their own free will, now suffer the consequences. 

Its like De javu during Muhyiddin time as PM when he was under pressure by Zahid Hamidi and Umno.",Apr 30
@eddydaud,Whats sad is Anwar can always tell Zahid that he has to understand his situation and can ask Umno to nominate another name for TPM. We all know that as it is Umno is now under his thumb with the exemption given by KDN minister on the no contest for President and Dp President.,Mar 28
@eddydaud,Yup agree.... Umno will be nothing in PRU16 if  Zahid is still President.,"Dec 26, 2022"
@eddydaud,"Yup, Umno lost a lot of loyal voters tonite, voters who will not be coming back anytime soon as long as Zahid is still Umno President.","Dec 3, 2022"
@eddydaud,"Zahid tak ikhlas rasanya, obviously his intention is to save himself not Umno.",Jun 8
@eddydaud,"yup bagus gak, byk combination actually, thats the great thing about Umno they have plenty of leaders to lead. 

Tapi utk menang election Umno these leaders need to be strongly united and challenge zahid one on one.","Dec 12, 2022"
@eddywatts33,Any cabinet without Zahid should work.....Anwar knows this....but does he owe BN (Zahid)? and is the price the DPM......oh no!!!!!!!!!!,"Nov 30, 2022"
@eddywatts33,So in return for BN support Zahid gets pass from court charges?..and Najib?,"Nov 25, 2022"
@eddywatts33,"What did Anwar promise the 》before the courts for theft, Zahid?..and his co-conspirator Razak? The BN support came with strings attached.","Nov 25, 2022"
@eddywatts33,"What did it cost the PH to get BN support? Free passes for Zahid and Najib?....which would turn the PH into the ""old"" BN Dr.M: 1 step forward..2 back for Malaysians??","Nov 25, 2022"
@eddywatts33,"When he teamed up with Zahid/Najib, BN/UMNO so he could become PM, he took one big step backwards for Malaysia.","Nov 27, 2022"
@edmundloh,"Bless him. May he be freed from all the upcoming court cases.

P.S. Crazy that praising Zahid Hamidi is actually more acceptable now vs. anytime BEFORE #GE15 ","Nov 28, 2022"
@edmundloh,"I had been away and... wtf Zahid Hamidi really became DPM?

DAP and Pakatan Harapan supporters, HAHAHAHAHAHAHAHA ","Dec 6, 2022"
@edmundloh,"P.S. PH fanatics forget or want to ignore Anwar's latest attempt at PM-ship is finally made possible thx to Zahid Hamidi's genius.

For a leader of a lost coalition, madafaka sure looks real excited.

Observe what will happen in the next 100-365 days.","Nov 25, 2022"
@edryofficial,U better explain the reason why zahid hamidi is the TPM??why cannot it be tok mat or someone else...why it has to be zahid hamidi??org yg ada court case ko amik jd TPM...i have a lot of respect for u...but this is...im speechless,"Dec 3, 2022"
@edwardkuruvilla,"1. I have full faith Arsenal will do “an Arsenal” and choke when it matters the most.

2. Life comes at us fast and hard. One minute we are trumpeting 1 vote for BN/PN = 1 vote for Zahid. The next, we are seeing DSAI confirming Zahid as DPM. ","Dec 3, 2022"
@efffypipipi,Jail time for zahid hamidi and then we’re talking,"Nov 21, 2022"
@eggsee_,"Also to add, most younger gen here lose faith in BN with all the Zahid Hamidi corrupt case and seeing PAS/PN as the only viable option.","Nov 22, 2022"
@ekhwaneffandie,I think everyone knows zahid’s stance haha. BN?,"Nov 23, 2022"
@el_moffique,"It also mean, if with PN they want PM from BN (what Ismail S team want), but if with PH they dont mind Anwar as PM (what Zahid wants)","Nov 24, 2022"
@election_twit,I cant believe I'm saying this but I feel safer with Zahid ard lol! He can't lose his UMNO elections,"Nov 26, 2022"
@election_twit,If DPM goes to jail this government ends. UMNO under new leadership will bail. Zahid is the most important man of Anwar's gov.,"Dec 2, 2022"
@election_twit,"No its not lol. King wanted to meet 30 BN MPs but only a few showed up. 

Zahid has literally the final say on who becomes PM. The country rests on him lmao.","Nov 23, 2022"
@election_twit,"ONLY with Zahid as DPM there is hope. Now he can waltz into UMNO elections with power and win it.

If Zahid loses then BN will jump ship. Sheraton 2.0.","Dec 2, 2022"
@election_twit,This time can't because BN has to negotiate as one as all MPs who won signed a declaration their allegiance of the seats would be at the mercy of Zahid.,"Nov 21, 2022"
@elehelleyh,"I get it, Zahid mendahului gabungan bila dia pandai2 buat surat kata 30 MP BN menyokong Anwar. 

But on BN’s side also, we must already make a decision, who do we support. PH or PN. Make that decision quick, the clock is ticking.","Nov 23, 2022"
@elly1407,"If i were anwar, i will not accept BN line-up ministers. If i were forced to, I would rather back out and become a respectable opposition rather than bending my principles & morale just to be PM! #zahid #anwar #harapan","Dec 4, 2022"
@elmyzakry,"I predicted many things and 3 turns right today:
1. South Korea can beat portugal and qualify
2. Zahid Hamidi will be TPM and one of Sarawakian will be 2nd TPM
3. I will still come home depressed","Dec 3, 2022"
@elyasshahbudin,They doesn’t understand how the coalition works they don’t understand support from BN is actually for the sake of stability and it’s a YDPA command. They doesn’t understand within BN if anwar not strengthen zahid. The others BN leaders is more into PN.,"Dec 3, 2022"
@elysiumrose01,inagine being related to zahid hamidi ,"Dec 6, 2022"
@elzee__eezle,Err hello i still don’t like BN n i still don’t like zahid hamidi n tok mat n all their bullshit? Tibe nak tanye soalan bodoh apasal?,Feb 8
@emerhafiz,"The last time I saw result of GE15 favored PH - that's majority. Since BN tagged along PH post GE the combined votes produced greater majority

Majority delegates of recent PAU favored Zahid idea to corporate with PH

So which ""majority of the people"" you're referring to?",Jun 5
@emirsyazwan,It's unsurprising that these leaders have decided against challenging Ahmad Zahid for the presidency. UMNO has a long history of corruption and it's clear that these leaders don't want to rock the boat. The people of Malaysia deserve better than the same old corrupt politicians.,"Dec 30, 2022"
@engrmzk,Im not endorsing the way state is responding but an ideological genuine worker will never dissociate his self with his political party. They will face the court kachehri till the justice is served. Ab yh kia phattoo bn k bhaag gye apny leader ki trha. Disgusting to the core.,Jun 8
@engrmzk,Yr agr tm mjy sohan halwa bhej do to mei unconditionally youthia bn jau. Although we are used to of biryani and qremy vala naan,May 20
@eoneMtweet,"politic is very tricky. zahid needs to be there to control umno folks. klu org lain, umno akan nampak weak. kita bg peluang. i still believe PMX takkan masuk campur kes dia. as long as he is yet to be charged guilty, let it be. time to work. unity is the key. give them chance ","Dec 2, 2022"
@ericsseaton,"34) Agong told BN to join the unity government. This was said when Zahid Hamidi, Tok Mat and Zambry met the Agong.

Thread
#GE15Malaysia","Nov 23, 2022"
@ericsseaton,"38) MIC President SA Vigneswaran dan MCA Sec-Gen Chong Sin Woon has stated that BN Chairman Zahid Hamidi has sent that letter to the Agong to support Anwar Ibrahim as PM.

Thread
#GE15Malaysia","Nov 23, 2022"
@ericsseaton,"40) MCA has asked BN Deputy Chairman Tok Mat to replace Zahid Hamidi.

Thread
#GE15Malaysia","Nov 23, 2022"
@ericsseaton,"42) Jamal Yunos has slammed MCA for calling for the resignation of BN's Chairman and UMNO President Zahid Hamidi. 

Thread
#GE15Malaysia","Nov 23, 2022"
@eriiiiqqq,BN was voted out mainly because of Zahid. And Zahid is DPM. Wtf.,"Dec 2, 2022"
@esshankar1,"How do ppl like Jamal who is facing bankruptcy and has so far failed to pay @teresakok defamation/slander damages of Rm300,000, get to remain and speak for UMNO? What does it say about Zahid's UMNO?",Jan 14
@esshankar1,"If Zahid is kicked out will UMNO and Sarawak/Sabah continue to support the UG under PH? The 148 majority may evaporate in seconds. Too risky! Not the ideal situation, but better the devil you know!",Apr 26
@ezracopters,"Nope. Zahid did. Rafizi help him to get the majority, but not CONSTITUTIONAL SIMPLE MAJORITY. and credit to PN coz they made it easier for PH & BN to be together. Hehe","Nov 25, 2022"
@ezwanmuhammadd,"Yeah but you thought BN will backed you to form the government last GE, but zahid said ""fak you mat sembab!""",Mar 10
@f15teen15,After all the mental gymnastics in convincing ourselves and everyone that working with Zahid’s BN is ok but now we draw the line at making him DPM?,"Nov 29, 2022"
@f15teen15,"That Onn Hafiz fella is at least getting things done to ease the man on the street. 

Who cares la whether he UMNO or ex Najib bff or what. 

If you really subscribe to #realpolitik, you have to wipe the slate clean and give everyone a chance la, including Zahid.",May 17
@f15teen15,"The next event to look forward to: 

Cheering for Zahid to win the UMNO elections. 

","Dec 2, 2022"
@f15teen15,"Well I am sure I am not the only one who’s curious - if Zahid is convicted, and his UMNO withdraws their support for him, what’s going to happen? It’s a very big possibility, and this question was asked by Bloomberg. His answer was - we will cross that bridge when we get there.",Mar 4
@f15teen15,"When people tell you to accept the pragmatic politics happening with PH now working with BN, Zahid TPM, etc","Dec 8, 2022"
@f15teen15,"With a cabinet like this, he will definitely ace his vote of confidence. 

I can’t wait to hear the RealPolitik bros commentary on why it’s important for Zahid to win his UMNO elections.","Dec 2, 2022"
@fadhilahere,They said bn is the rule maker. But the truth is - it's zahid. ,"Dec 2, 2022"
@fadisthename,"He did not have the balls. Isn’t it until he himself was pressured to give the PM back to BN, and for BN to call for the election. Do you see how it ties back to BN/Zahid? 
If PN is gov pun, Zahid will still probably be there. This is all Zahid no matter what.","Dec 3, 2022"
@fadzilharith3,DS Ahmad Zahid Hamidi needs to continue to be the president of UMNO to avoid the possibility of things that could derail this Unity Government. Give PM10 the confidence to lead with his Cabinet Line. Give MPs a chance to carry out their responsibilities to their beloved country,"Dec 2, 2022"
@fadzilharith3,"My opinion is slightly different from yours, tuan. what I want is UMNO to remain as it is.  For that, Zahid has proven that he is capable of defending UMNO's position without being used by PBBM or even Tun M. Likewise with Ahmad Maslan, it is not easy",Jun 4
@fadzilharith3,"Our hope is still on para perwakilan to wisely choose to form a strong team together with the leadership of Datuk Zahid Hamidi. 

We are staunch supporters of Najib Razak and will continue with Datuk Zahid's leadership on the basis of his friendship with Premier Najibrazak.",Mar 16
@fadzilharith3,"other, or others. Choose the least horrible. We cannot be an excuse for not telling the truth and our willingness to someone is not an incentive to say something that is not true. I will go for where UMNO is. I will plough on Zahid's leadership for now until najib bebas hahaha.",May 21
@fadzilharith3,what was said is exactly right.  UMNO reform should have been done as soon as the people rejected it during GE14.  It is not fair for us to turn our backs on a president who has only been in office for a few months.  New UMNO with No Najib No Zahid?  Don't dream!,"Dec 28, 2022"
@faezmus_,@anwaribrahim I didn’t vote you and Pakatan Harapan to see a lot of BN mp being ministers. Zahid need to go to jail and we don’t need tengku zafrul.,"Dec 2, 2022"
@faidaraff,"PH did not choose Zahid. PH does not have the power to choose representative from BN. PH chose their own representatives, and PH fulfilled their promise to not include kluster mahkamah.","Dec 10, 2022"
@fairuz_azmi83,"Another idea brought by a number of BN MPs and supporters is that BN MPs stayed as opposition but they provide support to DSAI as PM. A minority government is not favourable but at least you can do some reform by not appointing ppl like DS Zahid. Now, it seems like hopeless.","Dec 3, 2022"
@fairuz_azmi83,"So it is confirmed that DS Zahid Hamidi is the new Deputy Prime Minister.

He is therefore unlikely to go down in the coming party election. 

","Dec 2, 2022"
@fairuz_azmi83,"Tan Sri Tuan Guru Abdul Hadi Awang has once revealed that DS Zahid Hamidi brought his file to request his case to be closed since they were in the government together.

His request was ignored by Tan Sri. 

That is what we called principle.

Understand?","Dec 3, 2022"
@faisal_mn_,"BN and PN planning to remove Zahid then working together to form a new Govt. 

Borneo pact will go along.. 

@pakatanharapan_","Nov 22, 2022"
@faisal_mn_,"He’s not youth. You, KJ, Hishamuddin should wait till Zahid cases convicted. 

Then you can go repair UMNO. 
Many people disagreed with Zahid, not only in UMNO, but outside too. 

UMNO party rules on Zahid side, not court. 
Why y’all don’t have a lil bit of patience?

",Feb 5
@faisal_mn_,"I hope Zahid convicted and put in prison. 

Gain back trust to not only UMNO, but current Govt..",Feb 3
@faisal_mn_,"To gain full UMNO support, do not appoint Zahid Hamidi as TPM. 

For now, he’s a backbencher","Dec 1, 2022"
@faizal_sgcc,Respect Zahid Hamidi too :),"Dec 21, 2022"
@faizulfalcon,"Benci Zahid Hamidi but traditionally top ppl in particular party get top job in govt.

Its bad for PH but probably good move for BN to have better image and prep for GE16.","Dec 3, 2022"
@farahamidi,"Wait, Zahid Hamidi???? For real? ","Dec 2, 2022"
@farahharith,They spent years fighting BN/Umno only to work with Mahathir and now Zahid. #Reforbasi,"Dec 2, 2022"
@farahzain9,"Zahid/Tok Mat also thought it was “masa terbaik” to hold GE16 based on support for BN in PRN Melaka and Johor. Look what happened. Learn a lesson, neither PRN nor PRU is a reliable indicator for each other.","Dec 4, 2022"
@farahzain9,"“Hatred” towards DAP had been planted in UMNO by every UMNO leaders (including Zahid) since time immemorial, if only to show solidarity with the MCA, a rival to DAP. And to be fair, Tun M had worked with DAP (in 2018). Zahid only started now.","Dec 28, 2022"
@farhaz98,"PM doesn't have that power. Authorities has the power like court barred Zahid Hamidi going overseas by keeping his passport. If he want to go overseas, need to have court hearing with proof he will be back after events finish and other court procedures also need to follow.",Mar 9
@farida_ariffin,Yup. Zahid knows which side is buttered . I would rather have  a PH/BN coalition than PN  who will use race and religion to divide Malaysians.,"Nov 30, 2022"
@farracearefit,"Zahid should resign as UMNO/BN failed to win Malays votes, says Wee #FMTNews","Nov 23, 2022"
@fathinatika_,shit why must zahid hamidi in there,"Dec 2, 2022"
@fatima_murshid,"So does Mukhriz, Mahathir, Rafidah, Anwar, Zahid. Najib, all came from UMNO Privilege. Atleast @tzafrul_aziz works way up from his Exec lvel in Banking to Became CIMB CEO.. its not always an Easy Road For him. Lets Congratulate to Evryone apppointed by @anwaribrahim and Move On","Dec 3, 2022"
@fauzanflare,Adoii the tea in this story. From animal abuser to lying about a relationship to using Zahid Hamidi's name to now getting threat by his daughter. Dude this like drama 120 episode.,May 24
@fdyane,BN backing PH is the catalyst la yg pasti. Can't believe I'm grateful towards zahid wei...,"Nov 24, 2022"
@fentapropo_roc,All political figures who oppose DSAI from becoming the 10th PM are the ones who afraid getting investigated for the past involvement in bribery. This is the sole reason why BN members are coercing Zahid to resign as he holds the ultimate power to decide who to support as the PM.,"Nov 23, 2022"
@ferdausnorzally,"Anwar Ibrahim’s reform agenda takes time. This isn’t a PH government. In order to buy time, he has to ‘buy’ Zahid Hamidi & Fadillah Yusoff. 

These two will give Anwar the time he needs to reform. Without them, Anwar wouldn’t even be the PM in the first place. #reformasi","Dec 3, 2022"
@ferrrag,"1. During Midin's tenure as PM (PN+BN) Zahid did not get any portfolio as minister. 
2. Apa beza unity gov dgn Not a PH gov? Apa yg cuba disampaikan??
3. Anwar is the PM and is the Finance Minister. Full Power. Is that not dictatorship?
4. Use your brain. Seems not easy for you.","Dec 3, 2022"
@ferrrag,You are tweeting 24hrs for PH. Playing Macai at its best. Then whats different between pmx and Ex-PM tenure? Looks the same. + lots of political appointments .. idk why you are so in love with UMNO. UMNO under Zahid are even worse,Mar 16
@fierprescott,zahid hamidi in the cabinet as tpm FUCKKKKK OFFFF,"Dec 2, 2022"
@fieyra195,U must be kidding right?I'm sure Zahid wont do that.Even the PM role was given to Ismail.I sincerely hope he is doing this now just bcause Anwar is dear to him & he wants to fulfil Anwar's wish or he wants to avoid BN going into PN. I hope this is true & not me being too naive ,"Nov 25, 2022"
@filstic08,during covid clearly can be seen that muhyidin did not appointed zahid as dpm and because of that he lost majority support in the parliament because zahid as umno`s mp withdraw the support for muhyidin,"Dec 3, 2022"
@firasxy3,"real to watch  Almost ⅔ from #barisannasional will split because the idea of NO Anwar NO DAP, approximately ½ from #PH now will re-think again about the idea NO Kleptokrat..  zahid+⅓ #UMNO.. Almost ½ from 30 MP from #barisannasional hold ","Nov 25, 2022"
@firdauspaklah,"We will wait and see
If Zahid’s cases somehow dropped, we go after PH
Apa susah
No kerajaan can be form without BN based on GE15","Nov 28, 2022"
@firdauspaklah,"With BN in cabinet, its not rapuh lah
Zahid, Zambry, Khaled, Tok Mat & even Zafrul
Very strong supports lah","Dec 3, 2022"
@firdyfire,PH lost all sense of shame when they supported & defended Zahid Hamidi’s appointment as DPM. From then on its downhill towards the political dungeon. Reemergence of the likes of Azeeeez is a reflection of their shitty state of affairs. Royal Pardon Circus will be the final nail.,Apr 10
@firdzwann,"You guys don’t know Zambry?

He was in Anwar’s circle together with Zahid in the 90s. Now you know why he was chosen as BN SecGen after Annuar Musa.","Dec 3, 2022"
@firlibena,zahid still TPM dan Pengerusi BN lg. then who is Hafez? just a rubish from twitter...haha,Jun 9
@flintflan,"Good advice. But too much of an opportunist to miss an attack on Zahid when there's a chink in the armour. Not that it matters, UMNO is stuck in tone-deaf noise cancellation mode.",Jan 29
@flintflan,"I guess Zahid, Anwar and if not careful, PH is gone. BN is a battle-hardened political animal. Even injured badly, it can strike back really hard.","Nov 23, 2022"
@flintflan,"Who will step up to challenge? And has enough cred to unseat Zahid? And has clout to manoeuvre the KBhgn that will control the delegates? KJ can try but lost election and no posts, has no bargaining power. [Note:UMNO doesn't work on ideals]",Jan 5
@flipssya,"Some people already predicted this. Sejarah berulang, and this old folk sure tua sgt smpai igt sejarah how zahid hamidi was held under ISA during his era.","Dec 20, 2022"
@flymebaby1,Who who who zahid hamidi ke,Jan 4
@flzndzr,heard zahid went to meeting with ph without meeting up with bn  first. so he betrayed them ke?,"Nov 21, 2022"
@fmtoday,"Here is the full list of ministers:

1. Prime Minister and Finance Minister: Anwar Ibrahim

2. Deputy Prime Minister 1 and Rural and Regional Development: Ahmad Zahid Hamidi

3. Deputy Prime Minister 2 and Plantations and Commodities: Fadillah Yusof","Dec 2, 2022"
@fmtoday,JUST IN: Barisan Nasional chairman Ahmad Zahid Hamidi has confirmed that Tanjung Bidara assemblyman Ab Rauf Yusoh will be the coalition’s candidate for the vacant Melaka chief minister’s post.,Mar 30
@fmtoday,JUST IN: MCA man reveals proposal to replace Zahid as BN chief,"Nov 23, 2022"
@fmtoday,"JUST IN: Zahid told Istana that BN backing Anwar, says Vigneswaran","Nov 23, 2022"
@fmtoday,"UPDATE: King told BN to be part of unity govt, says Zahid","Nov 23, 2022"
@folkloreswifty,BN problem is only the top politicians like Zahid Hamidi. They just need new breeds but old gens don’t realize.,5h
@folkloreswifty,"Honest Question:

Do you think Zahid Hamidi will go to jail for his court case?","Dec 3, 2022"
@folkloreswifty,"PN is not powerful pun. Only lucky in term of circumstances.

Breakdown of PN votes:
-Loyal PAS voters
-PH votes split after Bersatu/Mahathir left PH.
-BN loyal voters who lose hope with Zahid Hamidi/BN corruption cases

All of them combined = PN total votes","Dec 7, 2022"
@folkloreswifty,"The problem is only Zahid want to work with Anwar. Hahahaha

Other UMNO want to work in Muhyiddin. Muhyiddin will put Zahid in jail, if found guilty.",Apr 6
@folkloreswifty,"Yeah but not really sure bc total votes have not been counted.

But I have a feeling if BN&PH team-up for a straight tight against PN, PH supporters are more willing to vote for BN (see how they defended Zahid as TPM). Wheatas BN voters are still confused whether to vote PH or PN","Dec 7, 2022"
